Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Positive Regulation Of B Cell Differentiation (GO:0045579)	1/10	0.0099572476243862	0.0318631923980358	0	0	116.789473684211	538.335775363175	IL10
Regulation Of B Cell Apoptotic Process (GO:0002902)	1/10	0.0099572476243862	0.0318631923980358	0	0	116.789473684211	538.335775363175	IL10
Negative Regulation Of B Cell Proliferation (GO:0030889)	1/10	0.0099572476243862	0.0318631923980358	0	0	116.789473684211	538.335775363175	IL10
Regulation Of Epithelial Cell Apoptotic Process (GO:1904035)	1/11	0.010947779702856	0.0348280243178576	0	0	105.105263157895	474.510177076512	TNF
Regulation Of Cytokine Production (GO:0001817)	2/167	0.0119305165780117	0.0361852953777259	0	0	13.3434343434343	59.0934771371196	IL10;TNF
Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000341)	1/12	0.0119373705403343	0.0361852953777259	0	0	95.5454545454545	423.083051849273	TNF
Negative Regulation Of Mitochondrial Membrane Permeability (GO:0035795)	1/12	0.0119373705403343	0.0361852953777259	0	0	95.5454545454545	423.083051849273	HSPA1A
Positive Regulation Of Neuroinflammatory Response (GO:0150078)	1/12	0.0119373705403343	0.0361852953777259	0	0	95.5454545454545	423.083051849273	TNF
Regulation Of Leukocyte Adhesion To Vascular Endothelial Cell (GO:1904994)	1/12	0.0119373705403343	0.0361852953777259	0	0	95.5454545454545	423.083051849273	TNF
Positive Regulation Of Protein Localization To Cell Surface (GO:2000010)	1/12	0.0119373705403343	0.0361852953777259	0	0	95.5454545454545	423.083051849273	TNF
Astrocyte Activation (GO:0048143)	1/12	0.0119373705403343	0.0361852953777259	0	0	95.5454545454545	423.083051849273	TNF
Regulation Of T Cell Differentiation In Thymus (GO:0033081)	1/12	0.0119373705403343	0.0361852953777259	0	0	95.5454545454545	423.083051849273	VNN1
Regulation Of Transcription By RNA Polymerase II (GO:0006357)	6/2028	0.0119730756764534	0.0361852953777259	0	0	3.80627384484951	16.8431227644584	DNAJB1;NR4A1;GPER1;IRF1;TNF;HSPA1A
Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	4/938	0.0127648380722687	0.0376029700447822	0	0	5.09796573875803	22.2325391224729	NR4A1;GPER1;IRF1;TNF
Negative Regulation Of Interleukin-12 Production (GO:0032695)	1/13	0.0129260209528939	0.0376029700447822	0	0	87.5789473684211	380.838179873743	IL10
Regulation Of Nitrogen Compound Metabolic Process (GO:0051171)	1/13	0.0129260209528939	0.0376029700447822	0	0	87.5789473684211	380.838179873743	TNF
Regulation Of Response To Stress (GO:0080134)	1/13	0.0129260209528939	0.0376029700447822	0	0	87.5789473684211	380.838179873743	IL10
Cytoplasmic Sequestering Of Transcription Factor (GO:0042994)	1/13	0.0129260209528939	0.0376029700447822	0	0	87.5789473684211	380.838179873743	IL10
Negative Regulation Of T Cell Differentiation (GO:0045581)	1/13	0.0129260209528939	0.0376029700447822	0	0	87.5789473684211	380.838179873743	IRF1
Negative Regulation Of Cell Activation (GO:0050866)	1/13	0.0129260209528939	0.0376029700447822	0	0	87.5789473684211	380.838179873743	GPER1
Negative Regulation Of Cytokine Production (GO:0001818)	2/178	0.0134703784938551	0.0389781164928574	0	0	12.5025252525253	53.8516542988533	IL10;TNF
Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374)	2/179	0.0136144688605292	0.0390158251437428	0	0	12.4312617702448	53.4124348604912	GPER1;TNF
Positive Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051044)	1/14	0.01391373176082	0.0390158251437428	0	0	80.8380566801619	345.572913330578	TNF
Regulation Of Leukocyte Activation (GO:0002694)	1/14	0.01391373176082	0.0390158251437428	0	0	80.8380566801619	345.572913330578	GPER1
Positive Regulation Of Protein-Containing Complex Disassembly (GO:0043243)	1/14	0.01391373176082	0.0390158251437428	0	0	80.8380566801619	345.572913330578	TNF
Positive Regulation Of Acute Inflammatory Response (GO:0002675)	1/14	0.01391373176082	0.0390158251437428	0	0	80.8380566801619	345.572913330578	TNF
Regulation Of MHC Class II Biosynthetic Process (GO:0045346)	1/14	0.01391373176082	0.0390158251437428	0	0	80.8380566801619	345.572913330578	IL10
Negative Regulation Of Macromolecule Metabolic Process (GO:0010605)	2/186	0.014642007150812	0.0397346767703962	0	0	11.9541062801932	50.4924794740506	GPER1;TNF
Regulation Of Cellular Response To Heat (GO:1900034)	1/15	0.0149005037888986	0.0397346767703962	0	0	75.0601503759399	315.730033295706	DNAJB1
Negative Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902236)	1/15	0.0149005037888986	0.0397346767703962	0	0	75.0601503759399	315.730033295706	HSPA1A
Vasodilation (GO:0042311)	1/15	0.0149005037888986	0.0397346767703962	0	0	75.0601503759399	315.730033295706	GPER1
Regulation Of Isotype Switching (GO:0045191)	1/15	0.0149005037888986	0.0397346767703962	0	0	75.0601503759399	315.730033295706	IL10
Astrocyte Development (GO:0014002)	1/15	0.0149005037888986	0.0397346767703962	0	0	75.0601503759399	315.730033295706	TNF
Cellular Response To Corticosteroid Stimulus (GO:0071384)	1/15	0.0149005037888986	0.0397346767703962	0	0	75.0601503759399	315.730033295706	GPER1
Regulation Of Amyloid-Beta Clearance (GO:1900221)	1/15	0.0149005037888986	0.0397346767703962	0	0	75.0601503759399	315.730033295706	TNF
Regulation Of Bicellular Tight Junction Assembly (GO:2000810)	1/15	0.0149005037888986	0.0397346767703962	0	0	75.0601503759399	315.730033295706	TNF
Positive Regulation Of Endothelial Cell Apoptotic Process (GO:2000353)	1/15	0.0149005037888986	0.0397346767703962	0	0	75.0601503759399	315.730033295706	GPER1
Defense Response To Virus (GO:0051607)	2/189	0.0150924344910985	0.0400501676251591	0	0	11.7605466428996	49.3185778292113	IRF1;TNF
Regulation Of Establishment Of Endothelial Barrier (GO:1903140)	1/16	0.0158863378646896	0.0411531799923388	0	0	70.0526315789474	290.178721072392	TNF
Regulation Of Interleukin-1 Production (GO:0032652)	1/16	0.0158863378646896	0.0411531799923388	0	0	70.0526315789474	290.178721072392	IL10
Apoptotic Nuclear Changes (GO:0030262)	1/16	0.0158863378646896	0.0411531799923388	0	0	70.0526315789474	290.178721072392	GPER1
Negative Regulation Of Biosynthetic Process (GO:0009890)	1/16	0.0158863378646896	0.0411531799923388	0	0	70.0526315789474	290.178721072392	GPER1
Negative Regulation Of Chemokine Production (GO:0032682)	1/16	0.0158863378646896	0.0411531799923388	0	0	70.0526315789474	290.178721072392	IL10
Positive Regulation Of Leukocyte Adhesion To Vascular Endothelial Cell (GO:1904996)	1/17	0.0168712348172724	0.0418373750086626	0	0	65.6710526315789	268.078771560398	TNF
Negative Regulation Of Interleukin-8 Production (GO:0032717)	1/17	0.0168712348172724	0.0418373750086626	0	0	65.6710526315789	268.078771560398	IL10
Negative Regulation Of Leukocyte Activation (GO:0002695)	1/17	0.0168712348172724	0.0418373750086626	0	0	65.6710526315789	268.078771560398	GPER1
Positive Regulation Of Nitric-Oxide Synthase Activity (GO:0051000)	1/17	0.0168712348172724	0.0418373750086626	0	0	65.6710526315789	268.078771560398	TNF
Leukocyte Tethering Or Rolling (GO:0050901)	1/17	0.0168712348172724	0.0418373750086626	0	0	65.6710526315789	268.078771560398	TNF
Cell Migration Involved In Sprouting Angiogenesis (GO:0002042)	1/17	0.0168712348172724	0.0418373750086626	0	0	65.6710526315789	268.078771560398	NR4A1
Cellular Response To Unfolded Protein (GO:0034620)	1/17	0.0168712348172724	0.0418373750086626	0	0	65.6710526315789	268.078771560398	HSPA1A
Positive Regulation Of Amyloid-Beta Formation (GO:1902004)	1/17	0.0168712348172724	0.0418373750086626	0	0	65.6710526315789	268.078771560398	TNF
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	3/557	0.0172124824341911	0.0418373750086626	0	0	6.18793799108091	25.1361493668931	IL10;IRF1;TNF
Negative Regulation Of DNA-templated Transcription (GO:0045892)	4/1025	0.0172133235393947	0.0418373750086626	0	0	4.6422624877571	18.8572024749942	DNAJB1;IRF1;TNF;HSPA1A
Regulation Of MAPK Cascade (GO:0043408)	2/204	0.0174335490768571	0.0418373750086626	0	0	10.8789878987899	44.052925614894	GPER1;TNF
Negative Regulation Of Lipid Catabolic Process (GO:0050995)	1/18	0.0178551954764704	0.0418373750086626	0	0	61.8049535603715	248.793414712821	TNF
Negative Regulation Of Lipid Storage (GO:0010888)	1/18	0.0178551954764704	0.0418373750086626	0	0	61.8049535603715	248.793414712821	TNF
Negative Regulation Of Nervous System Development (GO:0051961)	1/18	0.0178551954764704	0.0418373750086626	0	0	61.8049535603715	248.793414712821	TNF
Positive Regulation Of Osteoclast Differentiation (GO:0045672)	1/18	0.0178551954764704	0.0418373750086626	0	0	61.8049535603715	248.793414712821	TNF
Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901028)	1/18	0.0178551954764704	0.0418373750086626	0	0	61.8049535603715	248.793414712821	HSPA1A
Antigen Processing And Presentation Of Peptide Antigen Via MHC Class I (GO:0002474)	1/18	0.0178551954764704	0.0418373750086626	0	0	61.8049535603715	248.793414712821	IFI30
Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175)	1/18	0.0178551954764704	0.0418373750086626	0	0	61.8049535603715	248.793414712821	VNN1
Positive Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045745)	1/18	0.0178551954764704	0.0418373750086626	0	0	61.8049535603715	248.793414712821	GPER1
Regulation Of Adaptive Immune Response (GO:0002819)	1/18	0.0178551954764704	0.0418373750086626	0	0	61.8049535603715	248.793414712821	IRF1
Positive Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900017)	1/18	0.0178551954764704	0.0418373750086626	0	0	61.8049535603715	248.793414712821	TNF
Positive Regulation Of Establishment Of Protein Localization (GO:1904951)	1/18	0.0178551954764704	0.0418373750086626	0	0	61.8049535603715	248.793414712821	TNF
Negative Regulation Of Cell Differentiation (GO:0045596)	2/207	0.0179193168695191	0.0418373750086626	0	0	10.7181571815718	43.1070990607928	GPER1;TNF
Protein Stabilization (GO:0050821)	2/208	0.0180825224086338	0.042038000813234	0	0	10.6655879180151	42.7989716672212	HSPA1B;HSPA1A
Regulation Of Neuroinflammatory Response (GO:0150077)	1/19	0.0188382206720143	0.0425227885708538	0	0	58.3684210526316	231.831632180327	TNF
Leukocyte Adhesion To Vascular Endothelial Cell (GO:0061756)	1/19	0.0188382206720143	0.0425227885708538	0	0	58.3684210526316	231.831632180327	TNF
Regulation Of Protein-Containing Complex Disassembly (GO:0043244)	1/19	0.0188382206720143	0.0425227885708538	0	0	58.3684210526316	231.831632180327	TNF
Cortical Actin Cytoskeleton Organization (GO:0030866)	1/19	0.0188382206720143	0.0425227885708538	0	0	58.3684210526316	231.831632180327	TNF
Positive Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070886)	1/19	0.0188382206720143	0.0425227885708538	0	0	58.3684210526316	231.831632180327	TNF
Positive Regulation Of Calcineurin-Mediated Signaling (GO:0106058)	1/19	0.0188382206720143	0.0425227885708538	0	0	58.3684210526316	231.831632180327	TNF
Embryonic Digestive Tract Development (GO:0048566)	1/19	0.0188382206720143	0.0425227885708538	0	0	58.3684210526316	231.831632180327	TNF
Negative Regulation Of Phosphoprotein Phosphatase Activity (GO:0032515)	1/20	0.0198203112382321	0.0433022060787079	0	0	55.2936288088643	216.808975250484	TNF
Positive Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904707)	1/20	0.0198203112382321	0.0433022060787079	0	0	55.2936288088643	216.808975250484	IL10
Lipopolysaccharide-Mediated Signaling Pathway (GO:0031663)	1/20	0.0198203112382321	0.0433022060787079	0	0	55.2936288088643	216.808975250484	TNF
Microglial Cell Activation (GO:0001774)	1/20	0.0198203112382321	0.0433022060787079	0	0	55.2936288088643	216.808975250484	TNF
Cellular Response To Estradiol Stimulus (GO:0071392)	1/20	0.0198203112382321	0.0433022060787079	0	0	55.2936288088643	216.808975250484	GPER1
Regulation Of Toll-Like Receptor Signaling Pathway (GO:0034121)	1/20	0.0198203112382321	0.0433022060787079	0	0	55.2936288088643	216.808975250484	IRF1
Negative Regulation Of B Cell Activation (GO:0050869)	1/20	0.0198203112382321	0.0433022060787079	0	0	55.2936288088643	216.808975250484	IL10
Response To Fibroblast Growth Factor (GO:0071774)	1/20	0.0198203112382321	0.0433022060787079	0	0	55.2936288088643	216.808975250484	NR4A1
Regulation Of Lipid Storage (GO:0010883)	1/21	0.0208014680109953	0.0449047563411962	0	0	52.5263157894737	203.420329151527	TNF
Chaperone-Mediated Protein Complex Assembly (GO:0051131)	1/21	0.0208014680109953	0.0449047563411962	0	0	52.5263157894737	203.420329151527	HSPA1A
Positive Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902993)	1/21	0.0208014680109953	0.0449047563411962	0	0	52.5263157894737	203.420329151527	TNF
Positive Regulation Of Protein Modification Process (GO:0031401)	2/225	0.0209537682077122	0.0450547427074919	0	0	9.84404583956153	38.051536872639	GPER1;TNF
Regulation Of Cell Growth (GO:0001558)	2/227	0.0213034132070273	0.0455740013358412	0	0	9.75555555555556	37.548040463741	HSPA1B;HSPA1A
Regulation Of Mononuclear Cell Migration (GO:0071675)	1/22	0.0217816918149241	0.0455740013358412	0	0	50.0225563909774	191.420590566052	TNF
Blood Vessel Endothelial Cell Migration (GO:0043534)	1/22	0.0217816918149241	0.0455740013358412	0	0	50.0225563909774	191.420590566052	NR4A1
Regulation Of Regulatory T Cell Differentiation (GO:0045589)	1/22	0.0217816918149241	0.0455740013358412	0	0	50.0225563909774	191.420590566052	IRF1
Cellular Response To Interferon-Beta (GO:0035458)	1/22	0.0217816918149241	0.0455740013358412	0	0	50.0225563909774	191.420590566052	IRF1
Cellular Response To Topologically Incorrect Protein (GO:0035967)	1/22	0.0217816918149241	0.0455740013358412	0	0	50.0225563909774	191.420590566052	HSPA1A
Negative Regulation Of Cell Development (GO:0010721)	1/22	0.0217816918149241	0.0455740013358412	0	0	50.0225563909774	191.420590566052	TNF
Negative Regulation Of Multicellular Organismal Process (GO:0051241)	2/231	0.0220100704540669	0.0457002989580625	0	0	9.58321203299369	36.571982585394	IL10;TNF
Positive Regulation Of Phosphorylation (GO:0042327)	2/231	0.0220100704540669	0.0457002989580625	0	0	9.58321203299369	36.571982585394	GPER1;TNF
Positive Regulation Of Neuron Apoptotic Process (GO:0043525)	1/23	0.0227609834903901	0.046548778266061	0	0	47.7464114832536	180.610706872738	TNF
Positive Regulation Of Oxidoreductase Activity (GO:0051353)	1/23	0.0227609834903901	0.046548778266061	0	0	47.7464114832536	180.610706872738	TNF
Regulation Of Lipid Catabolic Process (GO:0050994)	1/23	0.0227609834903901	0.046548778266061	0	0	47.7464114832536	180.610706872738	TNF
Positive Regulation Of Epithelial Cell Apoptotic Process (GO:1904037)	1/23	0.0227609834903901	0.046548778266061	0	0	47.7464114832536	180.610706872738	GPER1
Inflammatory Response (GO:0006954)	2/236	0.0229071009429441	0.0466721457414291	0	0	9.37606837606838	35.406925126607	VNN1;TNF
Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902235)	1/24	0.0237393438664972	0.0476538858427103	0	0	45.6681922196796	170.827422984315	HSPA1A
Protein Kinase B Signaling (GO:0043491)	1/24	0.0237393438664972	0.0476538858427103	0	0	45.6681922196796	170.827422984315	TNF
Positive Regulation Of ERBB Signaling Pathway (GO:1901186)	1/24	0.0237393438664972	0.0476538858427103	0	0	45.6681922196796	170.827422984315	GPER1
Negative Regulation Of Cell Junction Assembly (GO:1901889)	1/24	0.0237393438664972	0.0476538858427103	0	0	45.6681922196796	170.827422984315	TNF
Regulation Of ERK1 And ERK2 Cascade (GO:0070372)	2/244	0.0243736611021402	0.0480211604839287	0	0	9.06244260789715	33.6601973280517	GPER1;TNF
Positive Regulation Of Programmed Cell Death (GO:0043068)	2/245	0.0245596644471894	0.0480211604839287	0	0	9.02469135802469	33.4513707635636	GPER1;TNF
Negative Regulation Of Lipid Biosynthetic Process (GO:0051055)	1/25	0.0247167737784927	0.0480211604839287	0	0	43.7631578947368	161.935638794938	GPER1
Negative Regulation Of Response To Endoplasmic Reticulum Stress (GO:1903573)	1/25	0.0247167737784927	0.0480211604839287	0	0	43.7631578947368	161.935638794938	HSPA1A
Negative Regulation Of Signaling Receptor Activity (GO:2000272)	1/25	0.0247167737784927	0.0480211604839287	0	0	43.7631578947368	161.935638794938	TNF
Positive Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090200)	1/25	0.0247167737784927	0.0480211604839287	0	0	43.7631578947368	161.935638794938	GPER1
Regulation Of Synapse Organization (GO:0050807)	1/25	0.0247167737784927	0.0480211604839287	0	0	43.7631578947368	161.935638794938	TNF
Cellular Response To Hexose Stimulus (GO:0071331)	1/25	0.0247167737784927	0.0480211604839287	0	0	43.7631578947368	161.935638794938	GPER1
Regulation Of B Cell Activation (GO:0050864)	1/25	0.0247167737784927	0.0480211604839287	0	0	43.7631578947368	161.935638794938	IL10
Negative Regulation Of Endothelial Cell Apoptotic Process (GO:2000352)	1/26	0.0256932740553108	0.0488711226786332	0	0	42.0105263157895	153.822635691485	IL10
Positive Regulation Of Monooxygenase Activity (GO:0032770)	1/26	0.0256932740553108	0.0488711226786332	0	0	42.0105263157895	153.822635691485	TNF
Regulation Of Interferon-Alpha Production (GO:0032647)	1/26	0.0256932740553108	0.0488711226786332	0	0	42.0105263157895	153.822635691485	IL10
Acute Inflammatory Response (GO:0002526)	1/26	0.0256932740553108	0.0488711226786332	0	0	42.0105263157895	153.822635691485	VNN1
Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886)	1/26	0.0256932740553108	0.0488711226786332	0	0	42.0105263157895	153.822635691485	IFI30
Nuclear Membrane Organization (GO:0071763)	1/26	0.0256932740553108	0.0488711226786332	0	0	42.0105263157895	153.822635691485	GPER1
Negative Regulation Of Neurogenesis (GO:0050768)	1/27	0.0266688455361458	0.0500270757643563	0	0	40.3927125506073	146.393661234119	TNF
Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429)	1/27	0.0266688455361458	0.0500270757643563	0	0	40.3927125506073	146.393661234119	TNF
Regulation Of Immunoglobulin Production (GO:0002637)	1/27	0.0266688455361458	0.0500270757643563	0	0	40.3927125506073	146.393661234119	IL10
Cortical Cytoskeleton Organization (GO:0030865)	1/27	0.0266688455361458	0.0500270757643563	0	0	40.3927125506073	146.393661234119	TNF
Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407)	1/28	0.0276434890482457	0.0508042501427219	0	0	38.8947368421053	139.5685145544	TNF
Regulation Of Lipid Biosynthetic Process (GO:0046890)	1/28	0.0276434890482457	0.0508042501427219	0	0	38.8947368421053	139.5685145544	GPER1
Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495)	1/28	0.0276434890482457	0.0508042501427219	0	0	38.8947368421053	139.5685145544	IFI30
Negative Regulation Of Wound Healing (GO:0061045)	1/28	0.0276434890482457	0.0508042501427219	0	0	38.8947368421053	139.5685145544	TNF
Regulation Of Nitric-Oxide Synthase Activity (GO:0050999)	1/28	0.0276434890482457	0.0508042501427219	0	0	38.8947368421053	139.5685145544	TNF
Regulation Of Protein Transport (GO:0051223)	1/28	0.0276434890482457	0.0508042501427219	0	0	38.8947368421053	139.5685145544	TNF
Regulation Of Protein Phosphorylation (GO:0001932)	2/265	0.0284024383505042	0.0520233214231458	0	0	8.32995352767216	29.6652992321516	GPER1;TNF
Peptidyl-Tyrosine Dephosphorylation (GO:0035335)	1/29	0.0286172054274548	0.052066086128881	0	0	37.5037593984962	133.278878214163	PTPRB
Response To Interferon-Beta (GO:0035456)	1/29	0.0286172054274548	0.052066086128881	0	0	37.5037593984962	133.278878214163	IRF1
Negative Regulation Of Signal Transduction (GO:0009968)	2/267	0.0287993639897494	0.0522228467014122	0	0	8.26624737945493	29.3237022861096	IL10;TNF
Positive Regulation Of Apoptotic Process (GO:0043065)	2/270	0.029398988407407	0.0527769100123393	0	0	8.17247097844113	28.822629891804	GPER1;TNF
Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:0008625)	1/30	0.0295899955032417	0.0527769100123393	0	0	36.2087114337568	127.46621354177	TNF
Negative Regulation Of Interleukin-1 Production (GO:0032692)	1/30	0.0295899955032417	0.0527769100123393	0	0	36.2087114337568	127.46621354177	IL10
Positive Regulation Of JUN Kinase Activity (GO:0043507)	1/30	0.0295899955032417	0.0527769100123393	0	0	36.2087114337568	127.46621354177	TNF
Positive Regulation Of Cell Communication (GO:0010647)	1/30	0.0295899955032417	0.0527769100123393	0	0	36.2087114337568	127.46621354177	TNF
B Cell Proliferation (GO:0042100)	1/31	0.0305618601074185	0.0532873458283194	0	0	35	122.080085720138	IL10
Positive Regulation Of Leukocyte Migration (GO:0002687)	1/31	0.0305618601074185	0.0532873458283194	0	0	35	122.080085720138	TNF
Positive Regulation Of Mononuclear Cell Migration (GO:0071677)	1/31	0.0305618601074185	0.0532873458283194	0	0	35	122.080085720138	TNF
Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478)	1/31	0.0305618601074185	0.0532873458283194	0	0	35	122.080085720138	IFI30
Regulation Of Protein Localization To Cell Surface (GO:2000008)	1/31	0.0305618601074185	0.0532873458283194	0	0	35	122.080085720138	TNF
Regulation Of Response To Biotic Stimulus (GO:0002831)	1/31	0.0305618601074185	0.0532873458283194	0	0	35	122.080085720138	IRF1
Response To Estradiol (GO:0032355)	1/31	0.0305618601074185	0.0532873458283194	0	0	35	122.080085720138	GPER1
Chromosome Condensation (GO:0030261)	1/32	0.0315328000758389	0.0548046109944293	0	0	33.8692699490662	117.076819992966	GPER1
Positive Regulation Of Nitrogen Compound Metabolic Process (GO:0051173)	1/33	0.0325028162269628	0.0554280000861059	0	0	32.8092105263158	112.418415330875	TNF
Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281)	1/33	0.0325028162269628	0.0554280000861059	0	0	32.8092105263158	112.418415330875	GPER1
Positive Regulation Of RNA Metabolic Process (GO:0051254)	1/33	0.0325028162269628	0.0554280000861059	0	0	32.8092105263158	112.418415330875	HSPA1A
Regulation Of Amyloid-Beta Formation (GO:1902003)	1/33	0.0325028162269628	0.0554280000861059	0	0	32.8092105263158	112.418415330875	TNF
Negative Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043537)	1/33	0.0325028162269628	0.0554280000861059	0	0	32.8092105263158	112.418415330875	TNF
Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742)	1/33	0.0325028162269628	0.0554280000861059	0	0	32.8092105263158	112.418415330875	GPER1
Positive Regulation Of Immunoglobulin Production (GO:0002639)	1/34	0.0334719094011011	0.0558549653809786	0	0	31.8133971291866	108.071659909081	IL10
Negative Regulation Of Mitotic Cell Cycle (GO:0045930)	1/34	0.0334719094011011	0.0558549653809786	0	0	31.8133971291866	108.071659909081	IL10
Positive Regulation Of Neuron Death (GO:1901216)	1/34	0.0334719094011011	0.0558549653809786	0	0	31.8133971291866	108.071659909081	TNF
Cellular Response To Glucose Stimulus (GO:0071333)	1/34	0.0334719094011011	0.0558549653809786	0	0	31.8133971291866	108.071659909081	GPER1
Cellular Response To Vascular Endothelial Growth Factor Stimulus (GO:0035924)	1/34	0.0334719094011011	0.0558549653809786	0	0	31.8133971291866	108.071659909081	NR4A1
Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070884)	1/34	0.0334719094011011	0.0558549653809786	0	0	31.8133971291866	108.071659909081	TNF
Negative Regulation Of Cell Cycle Process (GO:0010948)	1/34	0.0334719094011011	0.0558549653809786	0	0	31.8133971291866	108.071659909081	GPER1
Action Potential (GO:0001508)	1/35	0.0344400804224879	0.0569465159569405	0	0	30.8761609907121	104.007406246565	GPER1
Macrophage Activation (GO:0042116)	1/35	0.0344400804224879	0.0569465159569405	0	0	30.8761609907121	104.007406246565	TNF
Positive Regulation Of Cell Development (GO:0010720)	1/35	0.0344400804224879	0.0569465159569405	0	0	30.8761609907121	104.007406246565	GPER1
Positive Regulation Of Interferon-Beta Production (GO:0032728)	1/36	0.0354073301248565	0.0574972763818565	0	0	29.9924812030075	100.199973367323	IRF1
Negative Regulation Of Protein Kinase B Signaling (GO:0051898)	1/36	0.0354073301248565	0.0574972763818565	0	0	29.9924812030075	100.199973367323	GPER1
Positive Regulation Of Signaling Receptor Activity (GO:2000273)	1/36	0.0354073301248565	0.0574972763818565	0	0	29.9924812030075	100.199973367323	IL10
Blood Vessel Diameter Maintenance (GO:0097746)	1/36	0.0354073301248565	0.0574972763818565	0	0	29.9924812030075	100.199973367323	GPER1
Positive Regulation Of RNA Splicing (GO:0033120)	1/36	0.0354073301248565	0.0574972763818565	0	0	29.9924812030075	100.199973367323	HSPA1A
Negative Regulation Of T Cell Proliferation (GO:0042130)	1/36	0.0354073301248565	0.0574972763818565	0	0	29.9924812030075	100.199973367323	IL10
Negative Regulation Of Endothelial Cell Migration (GO:0010596)	1/37	0.0363736593292806	0.0585422209323333	0	0	29.1578947368421	96.6266509340829	TNF
Positive Regulation Of Immune Effector Process (GO:0002699)	1/37	0.0363736593292806	0.0585422209323333	0	0	29.1578947368421	96.6266509340829	IL10
Positive Regulation Of Signaling (GO:0023056)	1/37	0.0363736593292806	0.0585422209323333	0	0	29.1578947368421	96.6266509340829	TNF
Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036)	1/38	0.0373390688738263	0.0590057462027708	0	0	28.3684210526316	93.2672856226179	IL10
Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209)	1/38	0.0373390688738263	0.0590057462027708	0	0	28.3684210526316	93.2672856226179	TNF
Positive Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002702)	1/38	0.0373390688738263	0.0590057462027708	0	0	28.3684210526316	93.2672856226179	IL10
Negative Regulation Of Type I Interferon Production (GO:0032480)	1/38	0.0373390688738263	0.0590057462027708	0	0	28.3684210526316	93.2672856226179	IL10
Regulation Of Neurotransmitter Secretion (GO:0046928)	1/38	0.0373390688738263	0.0590057462027708	0	0	28.3684210526316	93.2672856226179	GPER1
Lymphocyte Proliferation (GO:0046651)	1/38	0.0373390688738263	0.0590057462027708	0	0	28.3684210526316	93.2672856226179	IL10
Cellular Response To Cytokine Stimulus (GO:0071345)	2/308	0.0374209236028602	0.0590057462027708	0	0	7.1437908496732	23.4711054057457	GPER1;IRF1
Positive Regulation Of MAPK Cascade (GO:0043410)	2/310	0.0378643688325934	0.0591964102520724	0	0	7.0966810966811	23.2327224503393	GPER1;TNF
Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244)	1/39	0.0383035595748703	0.0591964102520724	0	0	27.6204986149584	90.1039343967808	VNN1
Negative Regulation Of Lymphocyte Proliferation (GO:0050672)	1/39	0.0383035595748703	0.0591964102520724	0	0	27.6204986149584	90.1039343967808	IL10
Negative Regulation Of Mitochondrion Organization (GO:0010823)	1/39	0.0383035595748703	0.0591964102520724	0	0	27.6204986149584	90.1039343967808	HSPA1A
Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428)	1/39	0.0383035595748703	0.0591964102520724	0	0	27.6204986149584	90.1039343967808	TNF
Positive Regulation Of ATP-dependent Activity (GO:0032781)	1/39	0.0383035595748703	0.0591964102520724	0	0	27.6204986149584	90.1039343967808	DNAJB1
Digestive Tract Development (GO:0048565)	1/39	0.0383035595748703	0.0591964102520724	0	0	27.6204986149584	90.1039343967808	TNF
