Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Signaling By FGFR2 R-HSA-5654738	1/72	0.256460639090881	0.420427277198166	0	0	3.45105199095809	4.69612280428241	FGF13
Transport Of Mature mRNA Derived From An Intron-Containing Transcript R-HSA-159236	1/74	0.26256724486517	0.425784721402979	0	0	3.35616438356164	4.48802430707142	UPF3B
Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998	1/74	0.26256724486517	0.425784721402979	0	0	3.35616438356164	4.48802430707142	FGD1
Sensory Processing Of Sound R-HSA-9659379	1/75	0.265601943018023	0.428390230674231	0	0	3.31064397731064	4.38910792382136	SYP
Signaling By Rho GTPases R-HSA-194315	4/644	0.271314021767357	0.429112835553765	0	0	1.54471153846154	2.01504280066903	BCAP31;STARD8;NHS;FGD1
Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827	1/77	0.271634378556653	0.429112835553765	0	0	3.22319688109162	4.20078705892003	CUL4B
Signaling By Insulin Receptor R-HSA-74752	1/77	0.271634378556653	0.429112835553765	0	0	3.22319688109162	4.20078705892003	FGF13
G Alpha (12/13) Signaling Events R-HSA-416482	1/78	0.27463221475441	0.429112835553765	0	0	3.18117684784351	4.11110634482161	FGD1
Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530	1/78	0.27463221475441	0.429112835553765	0	0	3.18117684784351	4.11110634482161	FGF13
FCERI Mediated NF-kB Activation R-HSA-2871837	1/78	0.27463221475441	0.429112835553765	0	0	3.18117684784351	4.11110634482161	IKBKG
Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372	1/79	0.277617862160725	0.431530355690245	0	0	3.14023425134536	4.02424067679795	IKBKG
Regulation Of HSF1-mediated Heat Shock Response R-HSA-3371453	1/81	0.283552786371304	0.438483690264903	0	0	3.06141975308642	3.85848174787912	COL4A6
Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542	4/660	0.28595889972508	0.438523714898108	0	0	1.50578486554096	1.88510289335549	BCAP31;STARD8;NHS;FGD1
Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399	1/82	0.286502160400097	0.438523714898108	0	0	3.02347203170248	3.77936786219903	CUL4B
Transport Of Mature Transcript To Cytoplasm R-HSA-72202	1/83	0.289439540302684	0.440770873557386	0	0	2.98644986449865	3.7026269588463	UPF3B
Signaling By FGFR R-HSA-190236	1/86	0.298180195983163	0.451788175732066	0	0	2.88061002178649	3.48570315857659	FGF13
RAC2 GTPase Cycle R-HSA-9013404	1/87	0.30107007917713	0.453174712029751	0	0	2.84697100200976	3.4175387812122	NHS
RAF/MAP Kinase Cascade R-HSA-5673001	2/271	0.30537870684907	0.453174712029751	0	0	1.82611524163569	2.1661426672481	ZDHHC9;FGF13
Unfolded Protein Response (UPR) R-HSA-381119	1/89	0.306814627338139	0.453174712029751	0	0	2.78198653198653	3.28694917361985	TSPYL2
ER-Phagosome Pathway R-HSA-1236974	1/89	0.306814627338139	0.453174712029751	0	0	2.78198653198653	3.28694917361985	IKBKG
Chaperonin-mediated Protein Folding R-HSA-390466	1/90	0.309669386553663	0.453174712029751	0	0	2.75058954085171	3.22437871469465	VBP1
Collagen Formation R-HSA-1474290	1/90	0.309669386553663	0.453174712029751	0	0	2.75058954085171	3.22437871469465	COL4A6
Respiratory Electron Transport R-HSA-611105	1/90	0.309669386553663	0.453174712029751	0	0	2.75058954085171	3.22437871469465	NDUFA1
EPH-Ephrin Signaling R-HSA-2682334	1/91	0.312512531728957	0.455115337469355	0	0	2.719890260631	3.16353348965433	EFNB1
MAPK1/MAPK3 Signaling R-HSA-5684996	2/277	0.314451188485613	0.455726360124077	0	0	1.78572727272727	2.0659550579297	ZDHHC9;FGF13
Deubiquitination R-HSA-5688426	2/279	0.317470153022089	0.456694975725636	0	0	1.77265342960289	2.03389197362472	OTUD5;IKBKG
RAC3 GTPase Cycle R-HSA-9013423	1/93	0.318164166422193	0.456694975725636	0	0	2.66049382716049	3.04676502708095	NHS
Downstream TCR Signaling R-HSA-202424	1/94	0.320972748763277	0.458532498233253	0	0	2.6317536174167	2.99072232191542	IKBKG
P75 NTR Receptor-Mediated Signaling R-HSA-193704	1/95	0.323769902627662	0.459937568964873	0	0	2.60362490149724	2.9361655825206	FGD1
Protein Folding R-HSA-391251	1/96	0.32655567396506	0.459937568964873	0	0	2.57608836907083	2.88304173379209	VBP1
MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871	1/96	0.32655567396506	0.459937568964873	0	0	2.57608836907083	2.88304173379209	IKBKG
CLEC7A (Dectin-1) Signaling R-HSA-5607764	1/99	0.334845149258417	0.462377979436044	0	0	2.49685059208869	2.73177201105479	IKBKG
Cellular Response To Heat Stress R-HSA-3371556	1/99	0.334845149258417	0.462377979436044	0	0	2.49685059208869	2.73177201105479	COL4A6
L1CAM Interactions R-HSA-373760	1/99	0.334845149258417	0.462377979436044	0	0	2.49685059208869	2.73177201105479	RPS6KA6
SLC Transporter Disorders R-HSA-5619102	1/99	0.334845149258417	0.462377979436044	0	0	2.49685059208869	2.73177201105479	SLC35A2
Stimuli-sensing Channels R-HSA-2672351	1/100	0.337585846063778	0.462377979436044	0	0	2.47150517520888	2.68389506560141	CLCN5
TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541	1/100	0.337585846063778	0.462377979436044	0	0	2.47150517520888	2.68389506560141	EDA
TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138	1/101	0.34031538733379	0.462377979436044	0	0	2.44666666666667	2.63721913814528	IKBKG
MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155	1/102	0.343033817784572	0.462377979436044	0	0	2.42232000977876	2.5917037463215	IKBKG
Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164	1/103	0.345741182187496	0.462377979436044	0	0	2.39845073832002	2.54731013295776	IKBKG
Antigen processing-Cross Presentation R-HSA-1236975	1/104	0.348437524976898	0.462377979436044	0	0	2.37504494786048	2.50400117974067	IKBKG
PI3K/AKT Signaling In Cancer R-HSA-2219528	1/105	0.351122890503547	0.462377979436044	0	0	2.35208926875594	2.46174132166345	FGF13
tRNA Processing R-HSA-72306	1/105	0.351122890503547	0.462377979436044	0	0	2.35208926875594	2.46174132166345	LAGE3
PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558	1/106	0.353797322938557	0.462377979436044	0	0	2.32957084068195	2.42049646897865	FGF13
Post-translational Protein Phosphorylation R-HSA-8957275	1/106	0.353797322938557	0.462377979436044	0	0	2.32957084068195	2.42049646897865	GPC3
Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138	1/106	0.353797322938557	0.462377979436044	0	0	2.32957084068195	2.42049646897865	IKBKG
Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807	1/107	0.356460866162876	0.462377979436044	0	0	2.30747728860936	2.38023393385273	FGF13
MyD88-independent TLR4 Cascade R-HSA-166166	1/107	0.356460866162876	0.462377979436044	0	0	2.30747728860936	2.38023393385273	IKBKG
Axon Guidance R-HSA-422475	3/519	0.35839435853675	0.462377979436044	0	0	1.427877539005	1.46517561181651	EFNB1;RPS6KA6;UPF3B
Infectious Disease R-HSA-5663205	5/961	0.359084915605577	0.462377979436044	0	0	1.28796935282291	1.31913355482136	ZDHHC9;GPC3;TLR8;IKBKG;GPC4
Nucleotide Excision Repair R-HSA-5696398	1/108	0.359113564028661	0.462377979436044	0	0	2.28579670012692	2.34092235894078	CUL4B
Signaling By B Cell Receptor (BCR) R-HSA-983705	1/109	0.361755460116938	0.463789051431972	0	0	2.26451760402378	2.30253165334946	IKBKG
Mitotic Prophase R-HSA-68875	1/112	0.36961677148559	0.467869330994418	0	0	2.20298075853631	2.19260155314552	PHF8
MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058	1/112	0.36961677148559	0.467869330994418	0	0	2.20298075853631	2.19260155314552	IKBKG
Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957	1/112	0.36961677148559	0.467869330994418	0	0	2.20298075853631	2.19260155314552	UPF3B
Negative Regulation Of PI3K/AKT Network R-HSA-199418	1/113	0.372215893264404	0.469179697392106	0	0	2.18320105820106	2.1576166376463	FGF13
Interleukin-1 Signaling R-HSA-9020702	1/114	0.374804428795046	0.469489817335703	0	0	2.16377144105758	2.12341907761582	IKBKG
MAPK Family Signaling Cascades R-HSA-5683057	2/318	0.375591853868563	0.469489817335703	0	0	1.55079113924051	1.51861566616633	ZDHHC9;FGF13
TCR Signaling R-HSA-202403	1/116	0.379949911253505	0.472966694506438	0	0	2.12592592592593	2.05729220900316	IKBKG
Nervous System Development R-HSA-9675108	3/545	0.387492421110014	0.480362505508282	0	0	1.35755990471297	1.28704687050544	EFNB1;RPS6KA6;UPF3B
Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426	1/123	0.397631838269922	0.490903504036941	0	0	2.00323821088848	1.84744383366738	GPC3
Cardiac Conduction R-HSA-5576891	1/126	0.405056460754065	0.498020238632048	0	0	1.95486419753086	1.76666709948707	FGF13
Fc Epsilon Receptor (FCERI) Signaling R-HSA-2454202	1/130	0.414815505398206	0.507937353548824	0	0	1.89386544166906	1.66645277422484	IKBKG
Disease R-HSA-1643685	8/1736	0.419523869038715	0.511614474437458	0	0	1.13801301301301	0.988517769584933	SLC35A2;ZDHHC9;BGN;GPC3;TLR8;IKBKG;GPC4;FGF13
Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016	1/140	0.438526692829421	0.532623513558002	0	0	1.75672795097256	1.44813162571075	IKBKG
C-type Lectin Receptors (CLRs) R-HSA-5621481	1/141	0.440844956616436	0.533280189455367	0	0	1.74409171075838	1.42851931046162	IKBKG
Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169	2/378	0.460788724288773	0.555167137697317	0	0	1.29933510638298	1.00674516171382	ASB9;IKBKG
Sensory Perception R-HSA-9709957	3/616	0.465094470416128	0.55664951203383	0	0	1.19592376153798	0.915497257619858	GPC3;SYP;GPC4
Interleukin-1 Family Signaling R-HSA-446652	1/152	0.465730091734971	0.55664951203383	0	0	1.61613931812607	1.23497126795896	IKBKG
Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553	1/167	0.497909695359116	0.592749637332281	0	0	1.46898705934851	1.02437837239831	UPF3B
SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232	1/168	0.499985594528596	0.592868293907426	0	0	1.46011680343018	1.01211791353355	IKBKG
Fatty Acid Metabolism R-HSA-8978868	1/173	0.510238593268474	0.60264400779741	0	0	1.41731266149871	0.953676854648716	MID1IP1
SUMOylation R-HSA-2990846	1/174	0.512264131057193	0.6026453991341	0	0	1.40904874045529	0.942533705760348	IKBKG
Ion Channel Transport R-HSA-983712	1/175	0.514281393436747	0.6026453991341	0	0	1.40087980701008	0.931563645596335	CLCN5
Disorders Of Transmembrane Transporters R-HSA-5619115	1/176	0.516290413757272	0.6026453991341	0	0	1.39280423280423	0.920763176344195	SLC35A2
Apoptosis R-HSA-109581	1/178	0.520283861252439	0.6026453991341	0	0	1.37692683267071	0.899657458157363	BCAP31
RAC1 GTPase Cycle R-HSA-9013149	1/178	0.520283861252439	0.6026453991341	0	0	1.37692683267071	0.899657458157363	NHS
mRNA Splicing - Major Pathway R-HSA-72163	1/181	0.5262130444724	0.607168897468154	0	0	1.35377229080933	0.869188308985285	UPF3B
mRNA Splicing R-HSA-72172	1/189	0.541672607191393	0.622612192174015	0	0	1.29563961124245	0.794348231541045	UPF3B
Cytokine Signaling In Immune System R-HSA-1280215	3/702	0.553043661125298	0.630955245404253	0	0	1.04411365241484	0.61844765217851	EDA;IKBKG;FGF13
Muscle Contraction R-HSA-397014	1/196	0.554790258507626	0.630955245404253	0	0	1.24868629313074	0.735682446273206	FGF13
Transport Of Small Molecules R-HSA-382551	3/706	0.556931138644368	0.630955245404253	0	0	1.0379566775303	0.607530238144976	SLC35A2;CLCN5;MMGT1
Signaling By Interleukins R-HSA-449147	2/453	0.55734380010709	0.630955245404253	0	0	1.07910199556541	0.630813884471299	IKBKG;FGF13
Ub-specific Processing Proteases R-HSA-5689880	1/201	0.563932263496593	0.636013831011195	0	0	1.21716049382716	0.69721525540521	IKBKG
Programmed Cell Death R-HSA-5357801	1/208	0.576420297205493	0.647211067285674	0	0	1.17558299039781	0.64765006705054	BCAP31
Signaling By ROBO Receptors R-HSA-376176	1/209	0.578175220108536	0.647211067285674	0	0	1.16987179487179	0.640947378701278	UPF3B
G Alpha (Q) Signaling Events R-HSA-416476	1/212	0.583397009751369	0.650628635410449	0	0	1.15306301562226	0.621371069546696	DGKK
Signaling By Receptor Tyrosine Kinases R-HSA-9006934	2/496	0.607023069903021	0.674470077670023	0	0	0.982995951417004	0.490700257011194	GABRQ;FGF13
Chromatin Modifying Enzymes R-HSA-3247509	1/238	0.626058364445034	0.693053539976052	0	0	1.02521227275095	0.480118880055809	PHF8
Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203	1/242	0.632226785584943	0.697308954689276	0	0	1.00799139388351	0.46217122217576	UPF3B
SLC-mediated Transmembrane Transport R-HSA-425407	1/247	0.639796128917694	0.703072669140324	0	0	0.987252835491318	0.440912745588725	SLC35A2
Developmental Biology R-HSA-1266738	4/1073	0.647660089242385	0.709116886031808	0	0	0.904223933222998	0.392785177790809	EFNB1;RPS6KA6;UPF3B;FGF13
Platelet Activation, Signaling And Aggregation R-HSA-76002	1/254	0.650135304746988	0.709238514269442	0	0	0.95959595959596	0.413177815934827	DGKK
PIP3 Activates AKT Signaling R-HSA-1257604	1/268	0.669942101683834	0.728197936612863	0	0	0.908632727609007	0.363965546934344	FGF13
Post-translational Protein Modification R-HSA-597592	5/1383	0.677800649745905	0.734080126078597	0	0	0.873654647239553	0.339766093088051	OTUD5;ASB9;GPC3;IKBKG;CUL4B
Signal Transduction R-HSA-162582	9/2465	0.694894386902645	0.749886029031631	0	0	0.876567310695641	0.319066474367206	BCAP31;GABRQ;ZDHHC9;STARD8;NHS;IKBKG;DGKK;FGF13;FGD1
Intracellular Signaling By Second Messengers R-HSA-9006925	1/306	0.718290940602233	0.770854165722433	0	0	0.793887876947986	0.262682082971165	FGF13
Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168	1/307	0.719463888007604	0.770854165722433	0	0	0.791253126765109	0.260519256672353	ASB9
DNA Repair R-HSA-73894	1/310	0.722953861581669	0.771836862898579	0	0	0.78345119661193	0.254159304055892	CUL4B
GPCR Downstream Signaling R-HSA-388396	2/619	0.725855128391016	0.772186306798953	0	0	0.782050243111831	0.250572676556788	DGKK;FGD1
Metabolism R-HSA-1430728	7/2049	0.747872645602321	0.792797857528962	0	0	0.817055174665361	0.237372973582339	MID1IP1;BGN;GPC3;NDUFA1;GPC4;HS6ST2;SLC25A14
Metabolism Of RNA R-HSA-8953854	2/666	0.762659026180196	0.805625731880488	0	0	0.724924698795181	0.196414166730599	UPF3B;LAGE3
Signaling By GPCR R-HSA-372790	2/689	0.779082123227921	0.820086445503075	0	0	0.699818049490539	0.174701750215837	DGKK;FGD1
M Phase R-HSA-68886	1/380	0.793242933958789	0.832073007649079	0	0	0.636470243330402	0.147422901454008	PHF8
Metabolism Of Proteins R-HSA-392499	6/1890	0.798835873876704	0.834278123467994	0	0	0.755698960777741	0.169729811826561	OTUD5;VBP1;ASB9;GPC3;IKBKG;CUL4B
Cellular Responses To Stress R-HSA-2262752	2/722	0.800930145114029	0.834278123467994	0	0	0.666597222222222	0.147972281489725	TSPYL2;COL4A6
Innate Immune System R-HSA-168249	3/1035	0.803687925607501	0.834278123467994	0	0	0.69495142773035	0.151877629791711	OTUD5;TLR8;IKBKG
Adaptive Immune System R-HSA-1280218	2/733	0.80778225670363	0.834654437880094	0	0	0.656190150478796	0.140072148175245	ASB9;IKBKG
Cellular Responses To Stimuli R-HSA-8953897	2/736	0.809614804743691	0.834654437880094	0	0	0.653405994550409	0.137997185970124	TSPYL2;COL4A6
Immune System R-HSA-168256	6/1943	0.820127994118397	0.84259725423123	0	0	0.732861451512105	0.145322659305429	OTUD5;EDA;ASB9;TLR8;IKBKG;FGF13
Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202	1/424	0.828074013022444	0.84785735121752	0	0	0.568981116656452	0.107339847168168	FGF13
Cell Cycle, Mitotic R-HSA-69278	1/523	0.886652196519446	0.904747139305557	0	0	0.458729482995128	0.0551862970785481	PHF8
Hemostasis R-HSA-109582	1/576	0.909390464582635	0.924803862287425	0	0	0.415308641975309	0.0394463150996861	DGKK
Cell Cycle R-HSA-1640170	1/654	0.934899617007058	0.947533395615261	0	0	0.364225890004348	0.0245182726066161	PHF8
Metabolism Of Lipids R-HSA-556833	1/732	0.9532895961305	0.962918783970202	0	0	0.324044518754961	0.0155011695791776	MID1IP1
RNA Polymerase II Transcription R-HSA-73857	2/1312	0.974295652737083	0.980834549735318	0	0	0.355114503816794	0.00924735088982864	UPF3B;NR0B1
Gene Expression (Transcription) R-HSA-74160	2/1449	0.984609646874411	0.987902655726834	0	0	0.319125777470629	0.00494964525913617	UPF3B;NR0B1
Generic Transcription Pathway R-HSA-212436	1/1190	0.993528486169942	0.993528486169942	0	0	0.194467806747033	0.00126259095910237	NR0B1
