HC_1	HC_10	HC_11	HC_12	HC_13	HC_2	HC_3	HC_4	HC_5	HC_6	HC_7	HC_8	HC_9	PTB_1	PTB_10	PTB_11	PTB_12	PTB_13	PTB_2	PTB_3	PTB_4	PTB_5	PTB_6	PTB_7	PTB_8	PTB_9	Gene.name	variance
1.94591014905531	0	0	1.6094379124341	2.83321334405622	1.94591014905531	0	0	2.07944154167984	1.6094379124341	2.56494935746154	1.38629436111989	1.94591014905531	2.89037175789616	1.79175946922805	2.07944154167984	2.99573227355399	2.07944154167984	1.6094379124341	1.09861228866811	1.38629436111989	2.19722457733622	2.19722457733622	1.94591014905531	1.6094379124341	2.56494935746154	ENSG00000123095	-0.114564483391178
2.39789527279837	1.79175946922805	2.19722457733622	2.484906649788	2.94443897916644	2.30258509299405	2.89037175789616	1.38629436111989	2.39789527279837	0	1.09861228866811	1.38629436111989	1.38629436111989	3.17805383034795	1.38629436111989	0	2.56494935746154	1.38629436111989	2.39789527279837	2.07944154167984	2.39789527279837	2.70805020110221	0.693147180559945	0.693147180559945	1.09861228866811	2.30258509299405	ENSG00000272498	-0.114735296761787
2.30258509299405	0	2.07944154167984	1.6094379124341	1.38629436111989	0	1.09861228866811	0	1.09861228866811	0	1.38629436111989	1.38629436111989	0	1.09861228866811	0.693147180559945	1.94591014905531	1.6094379124341	1.09861228866811	2.484906649788	2.56494935746154	2.30258509299405	1.79175946922805	2.56494935746154	1.38629436111989	0	1.94591014905531	ENSG00000232334	-0.114863895101869
1.09861228866811	1.38629436111989	2.07944154167984	1.09861228866811	0	2.484906649788	0	1.09861228866811	0	0	1.38629436111989	0	0	0	0	0	0.693147180559945	0	1.94591014905531	2.07944154167984	2.39789527279837	0.693147180559945	1.38629436111989	1.38629436111989	0	1.6094379124341	ENSG00000227887	-0.115043534762688
1.09861228866811	0	1.6094379124341	1.09861228866811	0.693147180559945	0	1.6094379124341	0	0	0	2.19722457733622	0	1.09861228866811	2.19722457733622	0.693147180559945	0	0.693147180559945	1.09861228866811	1.09861228866811	0.693147180559945	2.89037175789616	1.94591014905531	0	1.38629436111989	0.693147180559945	2.56494935746154	ENSG00000287979	-0.115098023734391
2.56494935746154	0	2.07944154167984	1.38629436111989	1.79175946922805	2.39789527279837	2.07944154167984	1.09861228866811	2.56494935746154	2.07944154167984	1.09861228866811	0	0	2.94443897916644	1.09861228866811	1.09861228866811	2.484906649788	2.07944154167984	1.38629436111989	0	2.39789527279837	1.38629436111989	1.94591014905531	0.693147180559945	1.6094379124341	2.07944154167984	ENSG00000287837	-0.11517309120311
2.19722457733622	1.09861228866811	2.19722457733622	1.6094379124341	2.07944154167984	1.38629436111989	1.38629436111989	0.693147180559945	0	0.693147180559945	0	1.38629436111989	1.6094379124341	2.30258509299405	0.693147180559945	2.39789527279837	1.38629436111989	2.484906649788	2.94443897916644	2.83321334405622	2.484906649788	2.89037175789616	2.70805020110221	1.94591014905531	1.79175946922805	2.99573227355399	ENSG00000267990	-0.115220358707226
2.30258509299405	2.19722457733622	1.09861228866811	1.09861228866811	1.79175946922805	2.07944154167984	0.693147180559945	0.693147180559945	1.6094379124341	1.94591014905531	1.09861228866811	0	0	2.89037175789616	2.484906649788	1.6094379124341	1.6094379124341	1.79175946922805	2.39789527279837	2.94443897916644	0.693147180559945	2.63905732961526	2.39789527279837	1.79175946922805	0	2.19722457733622	ENSG00000250608	-0.115341608136913
1.38629436111989	0.693147180559945	2.19722457733622	2.39789527279837	2.63905732961526	1.38629436111989	2.30258509299405	0.693147180559945	2.39789527279837	0	0.693147180559945	2.56494935746154	1.79175946922805	2.89037175789616	1.6094379124341	1.94591014905531	3.25809653802148	1.79175946922805	2.89037175789616	0	1.79175946922805	1.79175946922805	0.693147180559945	1.38629436111989	1.6094379124341	2.39789527279837	ENSG00000126467	-0.115420316735712
2.63905732961526	0.693147180559945	2.63905732961526	2.19722457733622	1.38629436111989	1.79175946922805	2.83321334405622	1.94591014905531	1.94591014905531	0	2.63905732961526	2.70805020110221	1.6094379124341	2.07944154167984	1.6094379124341	1.6094379124341	0.693147180559945	1.94591014905531	3.25809653802148	1.09861228866811	3.04452243772342	3.29583686600433	2.30258509299405	1.09861228866811	0.693147180559945	2.83321334405622	ENSG00000170486	-0.11546897336832
0.693147180559945	2.56494935746154	1.09861228866811	2.89037175789616	2.30258509299405	1.79175946922805	2.70805020110221	1.09861228866811	2.39789527279837	0.693147180559945	2.39789527279837	2.63905732961526	2.484906649788	1.09861228866811	2.56494935746154	2.83321334405622	3.04452243772342	2.99573227355399	4.06044301054642	1.09861228866811	3.58351893845611	2.07944154167984	1.79175946922805	2.56494935746154	1.94591014905531	3.09104245335832	ENSG00000106366	-0.115697507561305
2.70805020110221	0.693147180559945	1.6094379124341	0.693147180559945	0	1.09861228866811	3.09104245335832	0.693147180559945	0	1.09861228866811	0.693147180559945	1.38629436111989	1.38629436111989	2.77258872223978	1.09861228866811	1.09861228866811	1.79175946922805	0.693147180559945	2.63905732961526	1.38629436111989	1.38629436111989	3.17805383034795	1.6094379124341	0.693147180559945	0.693147180559945	1.38629436111989	ENSG00000143632	-0.115809812278311
1.94591014905531	0	2.484906649788	2.07944154167984	0.693147180559945	1.79175946922805	0	0	1.79175946922805	0	2.19722457733622	2.07944154167984	0.693147180559945	1.38629436111989	0	0	0	1.09861228866811	1.6094379124341	1.09861228866811	0	2.07944154167984	0.693147180559945	0.693147180559945	0.693147180559945	1.94591014905531	ENSG00000106686	-0.115879022698311
2.30258509299405	0	1.6094379124341	0.693147180559945	1.09861228866811	1.6094379124341	1.38629436111989	0	2.77258872223978	1.6094379124341	1.94591014905531	2.07944154167984	0	2.484906649788	2.07944154167984	0.693147180559945	2.39789527279837	2.39789527279837	0.693147180559945	1.09861228866811	2.19722457733622	2.39789527279837	1.6094379124341	0	0.693147180559945	1.94591014905531	ENSG00000276710	-0.116022525898864
2.39789527279837	1.6094379124341	2.77258872223978	0.693147180559945	2.19722457733622	1.94591014905531	2.07944154167984	0.693147180559945	2.77258872223978	1.09861228866811	1.38629436111989	2.56494935746154	0.693147180559945	2.484906649788	0	0	2.39789527279837	1.38629436111989	2.39789527279837	2.30258509299405	1.38629436111989	1.6094379124341	1.38629436111989	0.693147180559945	0	1.09861228866811	ENSG00000224261	-0.116081116050342
2.77258872223978	2.56494935746154	3.49650756146648	1.6094379124341	2.89037175789616	1.94591014905531	2.07944154167984	1.38629436111989	2.70805020110221	2.19722457733622	1.79175946922805	0	2.83321334405622	3.17805383034795	2.83321334405622	1.79175946922805	3.63758615972639	2.56494935746154	3.58351893845611	2.484906649788	3.3322045101752	0.693147180559945	1.79175946922805	1.6094379124341	1.79175946922805	2.56494935746154	ENSG00000242550	-0.116212376863561
1.79175946922805	0.693147180559945	2.30258509299405	1.38629436111989	1.6094379124341	1.09861228866811	1.38629436111989	0	1.94591014905531	0	0	0	0.693147180559945	2.63905732961526	2.19722457733622	1.79175946922805	1.09861228866811	0.693147180559945	2.19722457733622	1.38629436111989	2.484906649788	2.07944154167984	1.94591014905531	2.19722457733622	0	2.30258509299405	ENSG00000112984	-0.116245172610853
7.46565531013406	8.10711747075039	6.85329909318608	7.40245152081824	6.87626461189077	6.880384082186	7.17011954344963	6.361302477573	6.63331843328038	5.96100533962327	6.62804137617953	5.79909265446053	6.45047042214418	8.65154924391532	8.4042484324001	7.28756064030972	6.97634807044775	6.96979066990159	8.38183155348556	8.74735207762435	7.81035268372429	8.08886878916199	8.14525956651686	6.53087762772588	5.82894561761021	8.01466637046494	ENSG00000173193	-0.11640631314716
1.79175946922805	1.79175946922805	0.693147180559945	0.693147180559945	2.30258509299405	1.38629436111989	2.19722457733622	0	2.07944154167984	1.09861228866811	0	0	2.19722457733622	2.484906649788	1.94591014905531	0	1.94591014905531	2.07944154167984	1.6094379124341	1.79175946922805	1.79175946922805	1.6094379124341	0	0.693147180559945	2.07944154167984	0	ENSG00000175445	-0.116461254792809
3.3322045101752	3.09104245335832	3.2188758248682	3.58351893845611	3.3322045101752	3.29583686600433	2.77258872223978	0	3.76120011569356	1.38629436111989	2.94443897916644	3.3322045101752	1.94591014905531	3.58351893845611	3.09104245335832	2.89037175789616	3.85014760171006	3.13549421592915	3.97029191355212	2.39789527279837	3.17805383034795	3.58351893845611	2.07944154167984	2.484906649788	2.07944154167984	3.61091791264422	ENSG00000134531	-0.116643320051013
2.484906649788	0	1.09861228866811	1.94591014905531	1.38629436111989	0.693147180559945	2.56494935746154	1.79175946922805	2.484906649788	1.38629436111989	1.09861228866811	0	1.09861228866811	1.79175946922805	1.6094379124341	0.693147180559945	2.77258872223978	1.79175946922805	2.30258509299405	2.19722457733622	3.13549421592915	1.38629436111989	2.63905732961526	1.79175946922805	0	2.30258509299405	ENSG00000110881	-0.116709834795163
2.07944154167984	1.79175946922805	1.38629436111989	1.6094379124341	1.79175946922805	2.19722457733622	2.39789527279837	1.09861228866811	1.38629436111989	2.484906649788	2.07944154167984	0.693147180559945	1.6094379124341	1.94591014905531	0	0.693147180559945	1.6094379124341	0	0	0.693147180559945	2.30258509299405	1.38629436111989	0	1.09861228866811	0	2.94443897916644	ENSG00000106341	-0.116883410321007
2.484906649788	2.19722457733622	0	2.07944154167984	2.39789527279837	1.79175946922805	0.693147180559945	1.09861228866811	1.6094379124341	1.38629436111989	0.693147180559945	1.6094379124341	0	3.40119738166216	2.19722457733622	1.09861228866811	1.6094379124341	2.56494935746154	2.70805020110221	2.07944154167984	2.19722457733622	0.693147180559945	1.09861228866811	2.30258509299405	1.38629436111989	3.04452243772342	ENSG00000229390	-0.116992836086379
2.83321334405622	1.09861228866811	2.07944154167984	1.79175946922805	2.30258509299405	1.6094379124341	0.693147180559945	0	2.70805020110221	0	2.30258509299405	2.19722457733622	0.693147180559945	2.30258509299405	2.484906649788	0.693147180559945	2.77258872223978	1.94591014905531	2.39789527279837	2.484906649788	3.2188758248682	1.79175946922805	1.09861228866811	2.30258509299405	2.30258509299405	2.39789527279837	ENSG00000002587	-0.117165929348555
2.30258509299405	1.09861228866811	1.79175946922805	2.19722457733622	2.83321334405622	0.693147180559945	0.693147180559945	0.693147180559945	2.07944154167984	0.693147180559945	0.693147180559945	0	2.07944154167984	1.79175946922805	0	0.693147180559945	0	0	1.79175946922805	2.07944154167984	1.94591014905531	2.07944154167984	0.693147180559945	0.693147180559945	0	0.693147180559945	ENSG00000278390	-0.117590140252823
3.09104245335832	4.14313472639153	3.61091791264422	4.02535169073515	3.13549421592915	3.25809653802148	2.99573227355399	0.693147180559945	3.36729582998647	2.83321334405622	3.04452243772342	2.99573227355399	2.56494935746154	4.54329478227	4.45434729625351	3.43398720448515	3.3322045101752	3.36729582998647	4.67282883446191	4.45434729625351	3.52636052461616	3.61091791264422	3.43398720448515	2.484906649788	1.6094379124341	3.49650756146648	ENSG00000166016	-0.117923962239549
1.6094379124341	1.6094379124341	2.56494935746154	1.09861228866811	0	1.09861228866811	1.38629436111989	0	1.94591014905531	0	1.38629436111989	1.09861228866811	0	1.94591014905531	1.79175946922805	0	2.19722457733622	0.693147180559945	1.6094379124341	2.484906649788	2.56494935746154	2.30258509299405	1.79175946922805	0.693147180559945	1.09861228866811	2.63905732961526	ENSG00000278768	-0.118037330687998
1.09861228866811	2.56494935746154	2.56494935746154	1.09861228866811	0	2.484906649788	2.19722457733622	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.89037175789616	1.94591014905531	2.19722457733622	2.484906649788	1.94591014905531	0.693147180559945	1.6094379124341	3.52636052461616	1.94591014905531	2.19722457733622	1.09861228866811	2.30258509299405	1.94591014905531	2.19722457733622	3.09104245335832	ENSG00000197461	-0.118047519850923
2.63905732961526	1.6094379124341	0.693147180559945	1.6094379124341	2.484906649788	2.19722457733622	1.79175946922805	0	2.30258509299405	0	2.39789527279837	2.19722457733622	2.39789527279837	2.07944154167984	2.07944154167984	1.94591014905531	2.99573227355399	2.56494935746154	2.30258509299405	1.79175946922805	1.79175946922805	1.6094379124341	0.693147180559945	0.693147180559945	0	2.63905732961526	ENSG00000105072	-0.118148941397416
2.39789527279837	2.63905732961526	2.63905732961526	3.3322045101752	2.56494935746154	2.94443897916644	1.79175946922805	1.09861228866811	2.39789527279837	2.19722457733622	2.07944154167984	1.6094379124341	2.07944154167984	4.06044301054642	2.99573227355399	1.79175946922805	2.30258509299405	2.19722457733622	3.80666248977032	4.04305126783455	2.83321334405622	2.94443897916644	2.83321334405622	2.63905732961526	0	3.04452243772342	ENSG00000185156	-0.118228394521691
2.484906649788	2.99573227355399	2.484906649788	2.30258509299405	2.56494935746154	2.484906649788	2.30258509299405	0.693147180559945	2.77258872223978	0	1.38629436111989	2.07944154167984	1.79175946922805	3.43398720448515	2.30258509299405	1.79175946922805	2.19722457733622	1.6094379124341	2.56494935746154	3.25809653802148	3.3322045101752	3.09104245335832	3.04452243772342	0.693147180559945	1.09861228866811	1.79175946922805	ENSG00000226312	-0.118331455700914
3.09104245335832	3.52636052461616	2.19722457733622	3.3322045101752	3.17805383034795	3.87120101090789	3.25809653802148	0.693147180559945	2.70805020110221	2.63905732961526	2.83321334405622	2.07944154167984	1.94591014905531	4.34380542185368	1.38629436111989	2.484906649788	3.76120011569356	3.73766961828337	3.25809653802148	3.58351893845611	3.09104245335832	4.30406509320417	3.13549421592915	2.77258872223978	1.79175946922805	3.49650756146648	ENSG00000129295	-0.118603103158724
3.80666248977032	1.38629436111989	1.79175946922805	3.04452243772342	3.8286413964891	3.78418963391826	3.36729582998647	3.40119738166216	2.99573227355399	2.484906649788	3.43398720448515	3.91202300542815	3.78418963391826	4.46590811865458	4.26267987704132	4.62497281328427	3.3322045101752	4.60517018598809	4.64439089914137	4.39444915467244	4.8283137373023	4.66343909411207	4.57471097850338	4.02535169073515	3.43398720448515	3.49650756146648	ENSG00000189337	-0.118607639377976
4.20469261939097	3.25809653802148	3.78418963391826	3.46573590279973	3.09104245335832	3.09104245335832	3.17805383034795	1.79175946922805	2.83321334405622	3.2188758248682	2.07944154167984	2.484906649788	2.484906649788	4.66343909411207	1.09861228866811	1.38629436111989	3.58351893845611	4.36944785246702	3.80666248977032	3.52636052461616	4.07753744390572	3.87120101090789	2.99573227355399	3.17805383034795	2.94443897916644	3.46573590279973	ENSG00000115507	-0.118763035577416
2.63905732961526	1.79175946922805	2.30258509299405	2.30258509299405	2.39789527279837	0.693147180559945	0.693147180559945	1.94591014905531	2.94443897916644	0.693147180559945	2.83321334405622	0	2.07944154167984	3.13549421592915	1.6094379124341	1.09861228866811	2.39789527279837	1.94591014905531	2.56494935746154	1.94591014905531	2.89037175789616	3.09104245335832	2.77258872223978	0.693147180559945	1.38629436111989	1.6094379124341	ENSG00000138193	-0.119746684425163
1.79175946922805	1.6094379124341	1.6094379124341	2.30258509299405	1.09861228866811	2.19722457733622	2.07944154167984	0.693147180559945	0	0	1.6094379124341	0.693147180559945	0.693147180559945	2.56494935746154	3.76120011569356	0	1.38629436111989	1.38629436111989	2.56494935746154	1.38629436111989	1.79175946922805	1.09861228866811	1.6094379124341	1.38629436111989	1.38629436111989	2.39789527279837	ENSG00000145244	-0.120074554053192
2.77258872223978	2.19722457733622	2.07944154167984	1.09861228866811	1.09861228866811	1.6094379124341	0	0	1.38629436111989	0	1.38629436111989	0.693147180559945	1.09861228866811	2.63905732961526	1.79175946922805	1.79175946922805	2.07944154167984	2.39789527279837	2.70805020110221	2.484906649788	2.39789527279837	2.63905732961526	1.6094379124341	1.6094379124341	1.09861228866811	2.94443897916644	ENSG00000152377	-0.120109319592356
1.09861228866811	1.94591014905531	2.30258509299405	2.19722457733622	2.07944154167984	0	1.09861228866811	0.693147180559945	1.6094379124341	1.09861228866811	1.09861228866811	0	0.693147180559945	0	2.30258509299405	1.38629436111989	0.693147180559945	1.09861228866811	2.39789527279837	1.79175946922805	0	0.693147180559945	2.70805020110221	0	0.693147180559945	2.39789527279837	ENSG00000236056	-0.120135003515801
1.79175946922805	0	2.07944154167984	1.79175946922805	2.30258509299405	1.79175946922805	2.39789527279837	0.693147180559945	2.63905732961526	0	2.30258509299405	0.693147180559945	1.09861228866811	2.39789527279837	2.30258509299405	1.94591014905531	2.19722457733622	2.484906649788	2.30258509299405	2.39789527279837	2.56494935746154	2.56494935746154	0	1.09861228866811	0.693147180559945	2.07944154167984	ENSG00000269934	-0.120175575726007
1.38629436111989	0.693147180559945	2.19722457733622	1.38629436111989	2.07944154167984	1.38629436111989	1.6094379124341	0	2.30258509299405	0	0.693147180559945	0	0	2.70805020110221	1.38629436111989	2.30258509299405	1.09861228866811	1.94591014905531	2.70805020110221	2.07944154167984	2.70805020110221	1.79175946922805	2.56494935746154	1.6094379124341	1.94591014905531	1.38629436111989	ENSG00000236383	-0.12017991481508
0	1.94591014905531	1.38629436111989	1.09861228866811	1.6094379124341	1.79175946922805	1.6094379124341	0.693147180559945	1.09861228866811	0	0	1.38629436111989	1.94591014905531	1.09861228866811	2.89037175789616	1.38629436111989	1.6094379124341	1.38629436111989	2.83321334405622	1.6094379124341	1.09861228866811	2.07944154167984	1.38629436111989	0	0	3.04452243772342	ENSG00000060656	-0.120248255455818
2.63905732961526	2.07944154167984	2.63905732961526	3.09104245335832	2.63905732961526	2.30258509299405	0	0	2.39789527279837	1.38629436111989	2.07944154167984	1.38629436111989	1.6094379124341	3.3322045101752	2.19722457733622	2.07944154167984	2.484906649788	2.63905732961526	2.70805020110221	1.94591014905531	2.07944154167984	2.63905732961526	1.6094379124341	0.693147180559945	0.693147180559945	2.63905732961526	ENSG00000214922	-0.120491379344281
1.94591014905531	1.79175946922805	3.3322045101752	1.09861228866811	1.09861228866811	1.79175946922805	0	1.6094379124341	2.30258509299405	0.693147180559945	0.693147180559945	1.6094379124341	2.77258872223978	2.99573227355399	1.94591014905531	2.70805020110221	2.77258872223978	1.6094379124341	1.38629436111989	1.6094379124341	2.39789527279837	1.09861228866811	1.94591014905531	0	2.63905732961526	2.39789527279837	ENSG00000226824	-0.120557837056234
3.91202300542815	2.39789527279837	3.97029191355212	3.40119738166216	3.40119738166216	3.76120011569356	3.61091791264422	1.6094379124341	3.61091791264422	2.19722457733622	3.25809653802148	1.94591014905531	2.94443897916644	4.34380542185368	3.40119738166216	1.09861228866811	3.71357206670431	3.55534806148941	3.04452243772342	3.04452243772342	3.85014760171006	3.61091791264422	3.40119738166216	2.77258872223978	1.09861228866811	3.55534806148941	ENSG00000160229	-0.120654148870551
2.94443897916644	0	2.63905732961526	2.07944154167984	1.94591014905531	2.30258509299405	2.39789527279837	1.38629436111989	2.56494935746154	2.07944154167984	2.39789527279837	1.09861228866811	1.38629436111989	3.09104245335832	0	1.09861228866811	2.39789527279837	2.30258509299405	2.39789527279837	3.09104245335832	3.17805383034795	3.17805383034795	2.77258872223978	1.38629436111989	1.79175946922805	1.79175946922805	ENSG00000260853	-0.120671011903628
4.02535169073515	4.18965474202643	4.06044301054642	4.31748811353631	3.09104245335832	4.97673374242057	3.04452243772342	2.39789527279837	4.56434819146784	4.00733318523247	4.23410650459726	3.76120011569356	4.52178857704904	4.38202663467388	6.21260609575152	5.53733426701854	4.0943445622221	4.65396035015752	5.05624580534831	3.49650756146648	4.0943445622221	4.27666611901606	5.55682806169954	3.8286413964891	2.56494935746154	4.15888308335967	ENSG00000250138	-0.120675272835589
1.09861228866811	0	0	0.693147180559945	0.693147180559945	1.38629436111989	1.6094379124341	0	1.38629436111989	0	0.693147180559945	0.693147180559945	2.19722457733622	1.79175946922805	1.94591014905531	0.693147180559945	2.30258509299405	0	1.09861228866811	2.70805020110221	1.6094379124341	2.99573227355399	1.09861228866811	0	1.38629436111989	1.38629436111989	ENSG00000166546	-0.120800999669257
2.07944154167984	2.56494935746154	1.09861228866811	1.09861228866811	1.09861228866811	0	0.693147180559945	1.09861228866811	1.79175946922805	1.09861228866811	1.38629436111989	0	1.09861228866811	2.70805020110221	0.693147180559945	0	0.693147180559945	1.94591014905531	2.19722457733622	2.07944154167984	2.30258509299405	1.94591014905531	2.484906649788	0	1.09861228866811	0	ENSG00000275371	-0.120950860691285
2.77258872223978	2.484906649788	2.484906649788	2.19722457733622	2.89037175789616	2.19722457733622	2.484906649788	2.30258509299405	2.77258872223978	1.79175946922805	1.79175946922805	2.77258872223978	0.693147180559945	4.15888308335967	3.04452243772342	2.484906649788	3.25809653802148	3.13549421592915	3.80666248977032	3.73766961828337	4.20469261939097	3.89182029811063	4.07753744390572	1.38629436111989	2.39789527279837	2.77258872223978	ENSG00000286555	-0.121288287453947
2.56494935746154	0	1.38629436111989	0	1.38629436111989	1.6094379124341	1.79175946922805	0.693147180559945	2.56494935746154	0	0.693147180559945	0.693147180559945	1.94591014905531	2.56494935746154	0	0.693147180559945	1.6094379124341	1.6094379124341	2.19722457733622	0	2.484906649788	1.09861228866811	1.38629436111989	0.693147180559945	1.38629436111989	2.07944154167984	ENSG00000126091	-0.121302505833936
1.94591014905531	1.6094379124341	3.3322045101752	2.19722457733622	2.30258509299405	3.43398720448515	2.484906649788	0	3.09104245335832	2.39789527279837	2.19722457733622	2.83321334405622	2.30258509299405	4.34380542185368	3.04452243772342	4.00733318523247	2.89037175789616	2.94443897916644	3.3322045101752	2.484906649788	2.94443897916644	3.13549421592915	3.85014760171006	2.56494935746154	1.94591014905531	3.46573590279973	ENSG00000242371	-0.121399655287893
1.94591014905531	0	2.89037175789616	2.30258509299405	2.484906649788	2.63905732961526	2.07944154167984	1.38629436111989	3.3322045101752	1.79175946922805	1.6094379124341	2.30258509299405	1.94591014905531	3.2188758248682	3.29583686600433	2.07944154167984	2.70805020110221	3.8286413964891	3.17805383034795	3.29583686600433	2.19722457733622	2.484906649788	1.09861228866811	2.484906649788	1.6094379124341	3.78418963391826	ENSG00000092068	-0.121632267895857
1.6094379124341	1.79175946922805	1.94591014905531	2.39789527279837	1.09861228866811	2.30258509299405	0.693147180559945	0	2.56494935746154	1.38629436111989	1.09861228866811	2.39789527279837	1.38629436111989	2.63905732961526	1.09861228866811	0	1.94591014905531	2.70805020110221	3.52636052461616	1.6094379124341	2.07944154167984	1.38629436111989	0	1.09861228866811	1.6094379124341	1.79175946922805	ENSG00000259577	-0.121664300643782
1.09861228866811	0	1.94591014905531	2.30258509299405	2.30258509299405	2.19722457733622	1.94591014905531	0.693147180559945	1.94591014905531	1.79175946922805	1.38629436111989	1.94591014905531	1.6094379124341	2.89037175789616	0	0	2.19722457733622	2.19722457733622	3.13549421592915	3.09104245335832	2.30258509299405	2.484906649788	1.38629436111989	1.09861228866811	1.6094379124341	2.19722457733622	ENSG00000174136	-0.121834616581701
1.38629436111989	0	1.94591014905531	1.79175946922805	2.07944154167984	2.89037175789616	1.79175946922805	0.693147180559945	1.38629436111989	1.79175946922805	1.79175946922805	2.19722457733622	1.94591014905531	2.83321334405622	1.38629436111989	1.79175946922805	2.63905732961526	2.39789527279837	0.693147180559945	1.79175946922805	2.39789527279837	1.38629436111989	2.07944154167984	0	0	0	ENSG00000100473	-0.122110366450822
3.13549421592915	1.6094379124341	3.49650756146648	2.07944154167984	3.61091791264422	2.30258509299405	2.30258509299405	0	3.09104245335832	2.30258509299405	2.83321334405622	1.6094379124341	3.55534806148941	2.89037175789616	2.56494935746154	1.09861228866811	2.83321334405622	3.61091791264422	3.49650756146648	2.30258509299405	3.46573590279973	3.3322045101752	2.19722457733622	2.30258509299405	2.19722457733622	3.13549421592915	ENSG00000169129	-0.122153219649589
4.17438726989564	2.19722457733622	2.77258872223978	3.49650756146648	2.30258509299405	3.66356164612965	2.77258872223978	0.693147180559945	2.94443897916644	3.3322045101752	3.40119738166216	1.38629436111989	3.49650756146648	3.73766961828337	2.63905732961526	2.56494935746154	2.89037175789616	3.68887945411394	2.56494935746154	2.63905732961526	2.77258872223978	3.80666248977032	2.30258509299405	2.70805020110221	0.693147180559945	2.83321334405622	ENSG00000287255	-0.122265362033341
1.38629436111989	0.693147180559945	1.79175946922805	1.6094379124341	2.484906649788	1.09861228866811	1.38629436111989	0.693147180559945	2.99573227355399	0	0	1.6094379124341	0	1.94591014905531	1.09861228866811	1.38629436111989	1.38629436111989	2.70805020110221	1.09861228866811	0.693147180559945	1.6094379124341	1.6094379124341	0	0	1.94591014905531	0	ENSG00000189409	-0.122313586513228
2.07944154167984	2.484906649788	1.79175946922805	1.79175946922805	1.09861228866811	2.19722457733622	2.484906649788	1.38629436111989	1.09861228866811	1.94591014905531	2.70805020110221	2.19722457733622	1.94591014905531	3.29583686600433	2.94443897916644	2.07944154167984	0.693147180559945	0	2.94443897916644	2.83321334405622	2.19722457733622	2.89037175789616	2.56494935746154	2.56494935746154	0	1.38629436111989	ENSG00000213275	-0.122350128464909
2.89037175789616	1.38629436111989	2.70805020110221	2.30258509299405	2.70805020110221	2.70805020110221	2.83321334405622	2.19722457733622	3.36729582998647	0.693147180559945	2.30258509299405	1.79175946922805	2.63905732961526	3.43398720448515	2.484906649788	1.09861228866811	2.89037175789616	2.39789527279837	1.79175946922805	1.09861228866811	3.25809653802148	3.13549421592915	2.94443897916644	1.6094379124341	0	2.70805020110221	ENSG00000188227	-0.122553587157483
5.61312810638807	4.4188406077966	6.42162226780652	5.42053499927229	5.51342874616498	5.35185813347607	5.8636311755981	3.36729582998647	6.06145691892802	5.03043792139244	5.0998664278242	5.56452040732269	5.50533153593236	7.11232744471091	6.20253551718792	7.24351297466548	5.62401750618734	6.5792512120101	6.75925527066369	5.63835466933375	6.0591231955818	6.37842618365159	7.37211802833779	5.56068163101553	5.2257466737132	6.06610809010375	ENSG00000239951	-0.122578746453424
2.39789527279837	2.07944154167984	1.79175946922805	2.30258509299405	1.94591014905531	1.09861228866811	1.6094379124341	1.38629436111989	2.39789527279837	0.693147180559945	2.39789527279837	0	1.38629436111989	1.6094379124341	0	0	0.693147180559945	1.6094379124341	0.693147180559945	2.07944154167984	2.63905732961526	1.79175946922805	1.6094379124341	0	0.693147180559945	0	ENSG00000213139	-0.122747380184822
2.19722457733622	0	1.79175946922805	1.38629436111989	0.693147180559945	1.6094379124341	2.484906649788	0	1.79175946922805	0.693147180559945	1.38629436111989	0	1.09861228866811	2.07944154167984	0	1.38629436111989	2.07944154167984	1.38629436111989	2.19722457733622	2.07944154167984	0	2.19722457733622	0.693147180559945	0	0	1.38629436111989	ENSG00000273828	-0.122765591074475
0	0	1.94591014905531	2.39789527279837	0	1.09861228866811	0	0	1.94591014905531	0.693147180559945	1.09861228866811	1.79175946922805	0	1.38629436111989	1.6094379124341	0	1.6094379124341	1.38629436111989	2.07944154167984	1.94591014905531	1.38629436111989	1.94591014905531	0	0	0.693147180559945	2.07944154167984	ENSG00000157368	-0.12279813858317
0	2.77258872223978	0	1.09861228866811	1.09861228866811	1.09861228866811	0	0	1.6094379124341	0	0.693147180559945	0	0	1.09861228866811	2.56494935746154	1.94591014905531	1.09861228866811	0.693147180559945	1.79175946922805	0.693147180559945	1.38629436111989	0	1.09861228866811	0	0.693147180559945	2.39789527279837	ENSG00000237980	-0.122815279228192
1.38629436111989	0	1.79175946922805	1.38629436111989	1.6094379124341	1.94591014905531	2.19722457733622	0.693147180559945	2.19722457733622	0	1.6094379124341	0.693147180559945	2.07944154167984	2.484906649788	0	0	2.89037175789616	2.07944154167984	1.38629436111989	1.09861228866811	1.94591014905531	1.38629436111989	0.693147180559945	1.09861228866811	0	2.39789527279837	ENSG00000186399	-0.122928007218485
2.19722457733622	0	2.07944154167984	0	2.07944154167984	1.94591014905531	1.09861228866811	1.38629436111989	2.70805020110221	0.693147180559945	2.56494935746154	1.6094379124341	0	2.39789527279837	1.38629436111989	1.09861228866811	0	1.38629436111989	1.09861228866811	1.79175946922805	2.70805020110221	1.38629436111989	0	1.09861228866811	1.6094379124341	1.94591014905531	ENSG00000108924	-0.122995959017518
