X	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene.name
ENSG00000012124	15272.0008488402	0.725561699968808	0.153632754582818	4.72270188697087	2.32731871358541e-06	9.12717548934736e-05	CD22
ENSG00000159231	16.5016728033642	1.52280572513182	0.322917246944582	4.7157769971734	2.40790055963544e-06	9.3480522356124e-05	CBR3
ENSG00000267416	92.9955936692794	0.675437864099342	0.143876229061877	4.69457580660427	2.67160526030351e-06	0.000102300909501684	AC025048.4
ENSG00000095970	17.2534560959853	1.48224062103328	0.316119371611584	4.68886361970409	2.74726398655563e-06	0.000104677889228155	TREM2
ENSG00000147408	292.046876776429	1.91602930995641	0.41035527620248	4.66919623329272	3.02380444595264e-06	0.000112843549693087	CSGALNACT1
ENSG00000223965	16.9083495880649	0.811077699596635	0.173740300380364	4.66833370162806	3.03652416246884e-06	0.000113168175860539	ZNF587P1
ENSG00000260273	140.61924312216	0.922058651780244	0.197522947097389	4.66810902393847	3.03984589172834e-06	0.000113168175860539	AL359711.2
ENSG00000264743	233.146303829293	0.95271987223385	0.204299434976903	4.66335049992458	3.11102214446254e-06	0.000115261126926752	DPRXP4
ENSG00000130844	26259.045463066	1.07882612404276	0.231608015752785	4.6579826718704	3.19323082820581e-06	0.000117319833467752	ZNF331
ENSG00000232756	11.4619057280093	0.975365287129736	0.209421844937139	4.65741903583413	3.20198284614757e-06	0.000117501334800594	AC004990.1
ENSG00000080845	6644.702477422	0.516818076490035	0.110978292056531	4.6569294491104	3.20960371042009e-06	0.000117640944558501	DLGAP4
ENSG00000213542	147.562774273284	0.653871957754027	0.140655088571768	4.64876148025313	3.33934098151193e-06	0.000121961120562921	AC007000.1
ENSG00000253664	6.44404420488362	2.37778840369471	0.511649780055687	4.64729683541722	3.36313052895583e-06	0.000122539596400784	AC012413.1
ENSG00000251149	3.75698205877965	1.40908250562754	0.303284268561787	4.64607845408398	3.38304388464536e-06	0.000122829596871841	MTND5P5
ENSG00000260816	10.0774702256023	1.13200230939751	0.244579785098279	4.62835597366579	3.68580063763488e-06	0.000131650990330354	AC027279.1
ENSG00000268785	59.527656724645	1.08770933411429	0.235090070633506	4.62677701011873	3.71400013507296e-06	0.000132504692319009	RPL7P50
ENSG00000213062	19.163724338642	0.780362085323187	0.168775247006659	4.62367615609175	3.7699829332971e-06	0.000133785034537575	Z99572.1
ENSG00000232490	863.084593176394	0.799076613648286	0.172855197393768	4.6228092975878	3.78577730523617e-06	0.000133826359442551	OSBPL10-AS1
ENSG00000184368	131.916761067925	0.789173036323687	0.170897579035066	4.61781284895651	3.87805759280909e-06	0.000136306870351585	MAP7D2
ENSG00000206140	127.006508392582	0.578415157756421	0.125354258734922	4.61424417162848	3.94528395118317e-06	0.000138354240950195	TMEM191C
ENSG00000259884	114.792272576463	1.43658501593689	0.311840601339884	4.60679273245472	4.08927239745126e-06	0.000142754044905362	NR4A1AS
ENSG00000254416	2.5402387736728	2.03614165751959	0.443330937287219	4.59282555370244	4.37284584930565e-06	0.000151340230967327	LINC02732
ENSG00000224003	50.4798470428313	0.584049656699299	0.127202596099355	4.59149164096549	4.40089271634832e-06	0.000152082419261701	YES1P1
ENSG00000165125	18.433940589091	0.852634550764198	0.185891544577306	4.58673121848001	4.50239717357332e-06	0.00015445849079148	TRPV6
ENSG00000131697	1005.91939192533	0.511571361660098	0.111754749880397	4.57762522136729	4.7028427741416e-06	0.000159653225234488	NPHP4
ENSG00000185338	666.208520644802	0.94339067897647	0.206164273112765	4.57591737274705	4.74137667279128e-06	0.000160345275057948	SOCS1
ENSG00000120162	125.507393530305	1.22263902525845	0.268208792150119	4.5585344740456	5.15118100078774e-06	0.000172218171745425	MOB3B
ENSG00000112245	21083.5823763723	0.521084888209118	0.114359273308611	4.55655998095507	5.19981951808273e-06	0.000173655944360672	PTP4A1
ENSG00000127074	913.205183934957	2.28932671282534	0.502958832954426	4.55171787992592	5.32096552831726e-06	0.000175899276390241	RGS13
ENSG00000261537	4.83207274618917	1.09961848174965	0.241578333891252	4.55180919595482	5.31865606627388e-06	0.000175899276390241	AC027279.2
ENSG00000228590	207.352519014861	0.75186137096593	0.166211088693948	4.52353315818998	6.08157867574542e-06	0.000195275690291513	MIR4432HG
ENSG00000109787	5014.41372427102	1.32351389195825	0.292877059249472	4.51900840355982	6.21299290681686e-06	0.000198873838372409	KLF3
ENSG00000148848	10.7878367947172	1.14340757604376	0.253090525311533	4.5177810375806	6.24910563525103e-06	0.000199301906555154	ADAM12
ENSG00000165868	52.3104606904563	1.81832988089097	0.40441421225125	4.49620667574684	6.91764987216197e-06	0.000217145170376164	HSPA12A
ENSG00000122223	1440.28097517067	0.928379439860528	0.206674027535897	4.49199858796617	7.05578915502072e-06	0.000220193714750381	CD244
ENSG00000265874	20.9350072007384	1.06495247598758	0.237095941400166	4.49165207003765	7.0672811555615e-06	0.000220271932881884	MIR4489
ENSG00000225637	13.1656439656711	1.54282334863193	0.344494420526013	4.47851476455314	7.51641725878313e-06	0.000230311691850885	AP001046.1
ENSG00000103316	1638.13667471804	1.20107153075605	0.26846124233159	4.47391035042796	7.68019528743277e-06	0.000234230784126534	CRYM
ENSG00000214867	11.4380600841434	0.707879616402007	0.158466651255894	4.46705733220117	7.93028823532105e-06	0.00024012881616284	SRSF9P1
ENSG00000141096	369.802313737307	0.54187391454455	0.121593959426683	4.45642133128564	8.33391635151499e-06	0.000249653033562147	DPEP3
ENSG00000124575	192.545203188761	1.80881069848844	0.406489179189185	4.44983726773843	8.59353791697833e-06	0.000255690932713183	H1-3
ENSG00000117479	1277.541774506	0.787113145609839	0.176965513893739	4.44783352581604	8.67407119970075e-06	0.000257589831147183	SLC19A2
ENSG00000271938	26.9043817205936	1.25041831359703	0.282740209858588	4.42249906450315	9.75657719160276e-06	0.000286152704025837	AC103724.4
ENSG00000138152	4.32357631271464	2.56481097661599	0.580303595355776	4.41977440281675	9.88039908654086e-06	0.000289508842055724	BTBD16
ENSG00000156886	98.8800707021763	1.60343767180061	0.363032851368138	4.41678395152901	1.00180271661018e-05	0.000292429628215046	ITGAD
ENSG00000187240	222.044178746105	0.775377843179209	0.17576640127551	4.41141104074733	1.02699147501077e-05	0.000299215616419726	DYNC2H1
ENSG00000147535	15631.6673888589	0.798744906607318	0.181197993815023	4.40813327890773	1.04265379680822e-05	0.000302919917875716	PLPP5
ENSG00000249411	1.90385009350581	2.87017700396658	0.652689231531494	4.3974633949941	1.09523348595536e-05	0.00031640648739057	AC022325.1
ENSG00000110851	13729.1383105686	0.664105067486644	0.151219358512508	4.39166700625644	1.12484884723092e-05	0.000323748512753436	PRDM4
ENSG00000255092	26.131011854704	1.11237228211744	0.253930260763063	4.38062119408199	1.18341448640694e-05	0.000338422494216727	AC010768.2
ENSG00000172159	101.842381182026	0.576037020073972	0.131721610999713	4.37313980372763	1.22472238193478e-05	0.000348910050121438	FRMD3
ENSG00000188322	561.82647600188	0.643709291052163	0.147622614688425	4.36050595913634	1.29762047872027e-05	0.000365289052571255	SBK1
ENSG00000261546	102.879193212686	0.702785278684058	0.161162133029575	4.36073453157318	1.29626557881518e-05	0.000365289052571255	AC135782.3
ENSG00000237670	2.06165160456824	2.6648071247286	0.61270125664027	4.34927641464455	1.36587461825924e-05	0.000381023394641097	LINC01866
ENSG00000257950	139.260154896397	0.761686181178924	0.175193673785639	4.34768085353868	1.37584609071161e-05	0.000383111614690021	P2RX5-TAX1BP3
ENSG00000160856	17028.4637320264	1.32559435485888	0.305377919157223	4.34083236442645	1.4194398653813e-05	0.000392933162779475	FCRL3
ENSG00000166886	1004.95651491859	0.514786760770931	0.118808019513386	4.33292940055221	1.47138304516737e-05	0.000404958771136466	NAB2
ENSG00000272334	28.9487170389979	0.528286420108591	0.122083902561378	4.32724060277311	1.50989000210946e-05	0.000413342445071261	AC011816.2
ENSG00000211964	57.2505629676221	2.50957986284036	0.58069381338386	4.321692094869	1.54837164280762e-05	0.000421638013043546	IGHV3-48
ENSG00000185033	19650.8912117185	0.582396986071009	0.134950434409859	4.31563624539517	1.59143858225323e-05	0.000430316616648736	SEMA4B
ENSG00000125726	996.479948224513	1.18830760431063	0.275529856839021	4.31280884744517	1.61193476631041e-05	0.000434367499755369	CD70
ENSG00000211937	277.729804559042	3.06853790606771	0.71215844067015	4.30878542025027	1.64153535007333e-05	0.000440525160719399	IGHV2-5
ENSG00000232732	11.1708142881457	1.28487556782155	0.298968562149116	4.29769457559453	1.72583743665592e-05	0.00045940361817719	AC097717.1
ENSG00000107738	2400.03240450841	0.621794267672026	0.144864958647086	4.29223377053394	1.76884574833853e-05	0.000469635402175151	VSIR
ENSG00000203710	447.340429721521	1.53747860795987	0.358288223999126	4.29117817716392	1.77727634782476e-05	0.000471062282215807	CR1
ENSG00000139278	2445.44421923485	0.568429567835448	0.132626820171721	4.28593226543066	1.81974431877544e-05	0.00048107734670886	GLIPR1
ENSG00000259760	7.68838611977239	0.783032840715916	0.182744069360349	4.28486047977771	1.82853902522221e-05	0.000482574618599955	AC015660.2
ENSG00000163606	57.4406090702326	1.07422371123542	0.250756016858463	4.28393992173576	1.8361251201713e-05	0.000484162162782553	CD200R1
ENSG00000163518	9.19275033461186	1.63878685191927	0.382790743613244	4.28115590374629	1.85925040508772e-05	0.000489422662142006	FCRL4
ENSG00000272717	44.6775061525379	0.846684386332197	0.197941161809466	4.27745486887259	1.890422683101e-05	0.000496126658790255	AC112236.2
ENSG00000152518	32643.4040469987	0.539102910174588	0.126122785687027	4.27442913854097	1.91627636929322e-05	0.000501862524073607	ZFP36L2
ENSG00000037042	1274.13390556701	0.737903728844686	0.172651566727788	4.27394748179787	1.92042288276548e-05	0.000502521522591221	TUBG2
ENSG00000198832	880.616987195382	0.648764996774742	0.151940476380547	4.26986285833316	1.95593197423372e-05	0.000510722872993998	SELENOM
ENSG00000243290	20.4868715964953	2.05924841733008	0.482285419253229	4.26977124981017	1.95673548420409e-05	0.000510722872993998	IGKV1-12
ENSG00000119508	3811.62962593242	1.45990603041126	0.342782982886947	4.25898047247213	2.05361407594872e-05	0.000532402471750373	NR4A3
ENSG00000143167	61.5823060210928	1.17932094220772	0.276968847150383	4.25795519727675	2.06305280911189e-05	0.000534400023872891	GPA33
ENSG00000101842	72.2299829204712	1.25962294870108	0.295877878251145	4.25723935884079	2.06966732361383e-05	0.000535663268265293	VSIG1
ENSG00000253140	4.64803322497371	1.46794101813126	0.346033668371621	4.24219130190178	2.21347887206827e-05	0.000566320219660725	AC026904.1
ENSG00000142227	10425.6361130277	0.649953469712993	0.153279729557127	4.24030934547516	2.23211955326416e-05	0.000570050416150519	EMP3
ENSG00000168140	181.373321440486	0.733781446576006	0.173149371651635	4.23785220573787	2.25668236141942e-05	0.000573945823356052	VASN
ENSG00000158482	375.031911493117	1.12735387266228	0.266180082594451	4.23530514257111	2.28241551694609e-05	0.000578854142861207	SNX29P1
ENSG00000158555	506.513391909478	1.19797404066593	0.282997513369677	4.233161014037	2.30429404422763e-05	0.000583647197315668	GDPD5
ENSG00000134007	17.4015410429915	0.577583464026999	0.137009145178763	4.21565628537712	2.49052842773584e-05	0.000623720342472583	ADAM20
ENSG00000250431	8.221835630283	2.87013316695737	0.680831608029678	4.21562855353252	2.49083452257502e-05	0.000623720342472583	AC105914.2
ENSG00000112149	61847.9368925606	0.647724617236856	0.153936544414082	4.20773780327631	2.57939902775889e-05	0.000642245355659676	CD83
ENSG00000116885	46.0946935712019	0.750149500835994	0.179165914638481	4.18689850884661	2.82792200036253e-05	0.000691561451444386	OSCP1
ENSG00000255002	1.35230421339975	2.47534324887737	0.591224613429302	4.18680682882864	2.8290640398098e-05	0.000691561451444386	LINC02324
ENSG00000132535	107.698434552723	0.614149222420991	0.147001081570464	4.17785512772981	2.94270983492004e-05	0.000713682381285682	DLG4
ENSG00000234311	37.4876744340283	0.907812191462769	0.217322826227605	4.17725191237853	2.9505219570179e-05	0.000715014460102805	AL451069.3
ENSG00000233261	442.779097774108	0.674997838137897	0.161647611429457	4.17573654302011	2.97023425844521e-05	0.00071753503931484	FAM238A
ENSG00000250200	1.32620166458471	1.97065537377035	0.472339373494598	4.17211751624785	3.01781912550992e-05	0.000726752144873776	AC105914.1
ENSG00000177283	8.20110389635952	2.11881519767267	0.508218546962976	4.1691024665163	3.058014936925e-05	0.000734137931703374	FZD8
ENSG00000272155	99.6650484149946	0.638893107123327	0.153457925599933	4.16331124394925	3.13665337475154e-05	0.000748354026909569	AC055822.1
ENSG00000224331	61.247791196648	1.38944771421971	0.334028670398347	4.1596660327472	3.18713268780829e-05	0.000758689866078589	AC019181.1
ENSG00000106665	136.671152772731	0.854282554904759	0.205491830591196	4.15725799145885	3.22090186838973e-05	0.000764470703183297	CLIP2
ENSG00000099194	650.968553487747	1.0175824085224	0.245265590532255	4.14889999984967	3.34076697422542e-05	0.000788507978411168	SCD
ENSG00000228998	1099.0293514018	0.573497805966225	0.138779697050983	4.13243304426254	3.58943345753957e-05	0.000836313577692043	AC091167.1
ENSG00000260990	53.3823571349614	1.16603846136629	0.282194047823392	4.13204484772138	3.59550244233547e-05	0.000837094885083011	Z94057.1
ENSG00000101335	506.917371797234	1.47099399840589	0.356318944451028	4.1283070162666	3.65443964198246e-05	0.000847615515155075	MYL9
ENSG00000257226	91.2366595045718	0.560265367297168	0.135902423693324	4.12255611100401	3.74691300849891e-05	0.000864510430291758	AC079584.2
ENSG00000264566	2.82444916696041	1.24423558096591	0.302027146737664	4.11961505581692	3.7950588661324e-05	0.000873657128816514	MIR23C
ENSG00000246790	7.0448421563592	2.30633124575073	0.560633294895071	4.11379642763169	3.89204694316248e-05	0.000893316061228469	AP000977.1
ENSG00000228561	2.06860658823574	1.80550440442513	0.441006867576052	4.09405054018524	4.2390184701236e-05	0.000958677508008511	AC026355.2
ENSG00000167613	1561.26453750409	1.45452614224267	0.355329944042901	4.09345220302361	4.24997716652164e-05	0.000960451218167372	LAIR1
ENSG00000261040	1604.76692752216	0.936273321058342	0.228863166246542	4.0909742551134	4.29564820414126e-05	0.000967933888104198	WFDC21P
ENSG00000104998	1667.5039432603	0.542720977094631	0.132711355457378	4.08948409293381	4.32333714756445e-05	0.000972750858202002	IL27RA
ENSG00000156510	7.36866700984791	1.38659824771507	0.339386391212324	4.08560355871075	4.3962386708706e-05	0.000985556778396991	HKDC1
ENSG00000266995	1.75398537207963	2.42861951125204	0.594588136147524	4.08454081675366	4.41640631977738e-05	0.000989358465168152	AP001542.1
ENSG00000182732	3.46118256952205	1.63626070821335	0.401159262000185	4.07883068698186	4.52627851729421e-05	0.00101030076245904	RGS6
ENSG00000163563	1239.32642849194	1.1216430468952	0.275603259702506	4.06977424035525	4.70587166097657e-05	0.00104398960027486	MNDA
ENSG00000179965	57.2057120379143	0.569883221414268	0.140031312282087	4.06968421652911	4.70769033051763e-05	0.00104398960027486	ZNF771
ENSG00000213445	6828.24514569443	0.604032190363337	0.148403903020097	4.0701907299671	4.69746636693115e-05	0.00104398960027486	SIPA1
ENSG00000111087	302.918754511252	0.561116302648429	0.137909491513883	4.06872867479133	4.7270353949896e-05	0.00104752599605	GLI1
ENSG00000071282	7.7422492525143	2.08483770119825	0.513305060223706	4.061595847681	4.87384001458078e-05	0.00107541960235829	LMCD1
ENSG00000270179	67.5086881553353	0.584499448275432	0.143928322398997	4.06104537684449	4.88534741622491e-05	0.00107718765454315	AP002840.2
ENSG00000172508	4362.77688054715	0.729703934061004	0.179752471502132	4.05949319062548	4.91793419801899e-05	0.00108282372609954	CARNS1
ENSG00000116661	375.769787864331	0.601647887447477	0.148409798204079	4.05396338198741	5.03571023419002e-05	0.00110402395425965	FBXO2
ENSG00000198598	3274.46263574447	1.02691760628023	0.253340174742787	4.0535126626594	5.04542675682011e-05	0.00110536801548671	MMP17
ENSG00000228863	71.5598527081312	0.567526964582658	0.140086352847008	4.05126518785502	5.09414320091054e-05	0.00111366641253949	AL121985.1
ENSG00000070759	1126.12484978049	0.563052177160836	0.139027343331906	4.04993840540156	5.12311157216204e-05	0.00111846575069981	TESK2
ENSG00000233355	43.4148505750055	1.3502749822296	0.333475486856639	4.0490981659773	5.14153765107487e-05	0.00112027287713677	CHRM3-AS2
ENSG00000232366	26.713304551042	0.910080504620946	0.224787204404923	4.04863126898256	5.15180362463099e-05	0.00112149962379414	VDAC1P9
ENSG00000118263	3341.67975234526	0.920796417498674	0.227641069098529	4.04494857252725	5.23346112591448e-05	0.00113686708390637	KLF7
ENSG00000183019	41.3080088633736	1.054062552212	0.260647233170165	4.04401972501989	5.25424958433038e-05	0.00113936512067434	MCEMP1
ENSG00000255145	10.6643370451246	0.758100222619615	0.187513823576044	4.0429031212847	5.27934377742384e-05	0.00114200541711642	STX17-AS1
ENSG00000143994	66.2853397998774	0.60400395275676	0.149571088694391	4.03823999697482	5.38537402546821e-05	0.00116330871993733	ABHD1
ENSG00000116147	53.8666273185185	1.05433701311409	0.2613004541235	4.03496050801262	5.4611482184628e-05	0.00117616644905411	TNR
ENSG00000235286	16.8427170405552	0.699061045453252	0.173246724760591	4.03506067095515	5.45881902536804e-05	0.00117616644905411	AP000925.1
ENSG00000257681	55.0329780271332	0.676513243931856	0.168507122052161	4.01474570150478	5.95099221313537e-05	0.00125643380116368	AC025265.1
ENSG00000118292	89.4271137607111	0.532749353196832	0.132768887985723	4.01260687860938	6.00518749967507e-05	0.00126614161886104	C1orf54
ENSG00000211955	756.101064650762	3.03638621056031	0.758186559728039	4.00480089181409	6.20697394358099e-05	0.00129635559570339	IGHV3-33
ENSG00000103269	499.306944711118	0.730216786420279	0.182565068675334	3.99976179297948	6.34062726494467e-05	0.00131902331158576	RHBDL1
ENSG00000182621	37.8119135169475	1.53600373911953	0.384099820611454	3.99897020694866	6.36186869645092e-05	0.00132166946000662	PLCB1
ENSG00000005206	8503.52260549257	0.567606832568077	0.142073844375385	3.9951536122888	6.46523198149917e-05	0.00133931973003839	SPPL2B
ENSG00000230945	12.392481623853	1.66069403267566	0.416211184619455	3.99002740446307	6.60656616161725e-05	0.00136127942467815	LINC01507
ENSG00000050405	89.3493457387423	1.13546527167195	0.285062516620161	3.98321492820092	6.79892150825583e-05	0.00139531794601855	LIMA1
ENSG00000112679	6965.49080835943	0.593239479202693	0.149031145081792	3.98064095177629	6.87296962467686e-05	0.00140583469595663	DUSP22
ENSG00000201564	5.9324787420353	0.846311097129174	0.212638978159365	3.98003745341033	6.89044114783938e-05	0.00140847379563759	RN7SKP50
ENSG00000173801	351.918633494712	1.67094779075372	0.42085332655187	3.97038038036696	7.17579764570806e-05	0.00145331118547274	JUP
ENSG00000099958	3110.86337821559	0.547078182154323	0.138163885705468	3.95963228278454	7.50652559613718e-05	0.00151234412745705	DERL3
ENSG00000256708	1.08972573323094	1.78504427955958	0.450999049552696	3.95797791886701	7.55869433626791e-05	0.00152086653339072	AC007458.1
ENSG00000100221	15599.6547540292	0.504017558692121	0.127426619058663	3.95535534424003	7.64209776437172e-05	0.00153364364314296	JOSD1
ENSG00000186648	253.433838994486	0.955344956987469	0.241922268258872	3.94897486644425	7.8486590983607e-05	0.00156490890496099	CARMIL3
ENSG00000229996	10.5680421186676	1.38772504242862	0.351564889193736	3.94727996191876	7.90441076089904e-05	0.00157398877070228	AC093585.1
ENSG00000126266	501.054127305494	0.901405896125712	0.228386108766071	3.94685080014649	7.91858675990202e-05	0.00157508066342563	FFAR1
ENSG00000261143	7.59251671026671	0.946366601117957	0.239789839252032	3.94665013359166	7.9252233867742e-05	0.00157508066342563	ADAMTS7P3
ENSG00000230438	933.76408729498	0.77586582027129	0.196606707812853	3.9462835673431	7.93736037756176e-05	0.0015764763765357	SERPINB9P1
ENSG00000224478	407.63726160629	0.557326702179047	0.141310681207222	3.943981427432	8.01398674224588e-05	0.00159067058164668	AL356417.1
ENSG00000234884	13.8148884617157	0.695563419148773	0.176714531587516	3.9360850117994	8.28216446330955e-05	0.00163652384347126	AL022329.1
ENSG00000171223	39781.6210234379	0.62009537201478	0.15758892357348	3.93489185631528	8.3234165554233e-05	0.00164256924021078	JUNB
ENSG00000227740	57.1139422769886	0.675697246614868	0.171733454181689	3.9345697076587	8.33458775319015e-05	0.00164372148107541	LINC02803
ENSG00000132874	28.7070734397642	0.868143304421239	0.220687684014099	3.933809484202	8.36100633728933e-05	0.00164682441116258	SLC14A2
ENSG00000167106	25276.2763474292	0.588122224789819	0.149593294911258	3.93147450317681	8.44264513720241e-05	0.00165972280838179	FAM102A
ENSG00000206869	21.4979170695551	1.34442145885364	0.342046699508324	3.93052019150069	8.47622745364245e-05	0.00166398902293053	SNORA70F
ENSG00000237989	418.939562973955	1.26980078906137	0.323124893051584	3.92975229196798	8.50334152026503e-05	0.00166740141451762	LINC01679
ENSG00000258352	222.21173062986	0.632664718654175	0.161189453344381	3.92497589344439	8.6738423700671e-05	0.00169294928480503	IFITM3P6
ENSG00000232709	8.68241296679138	0.79293284270679	0.202103831993817	3.92339341062593	8.73104031905728e-05	0.00170015361866671	MARK2P9
ENSG00000255129	6.1450689703963	0.812086524202714	0.207136332672846	3.92054119006411	8.83503326508354e-05	0.00171282956224025	AP000880.1
ENSG00000131711	133.433930147543	0.713639974422721	0.182186360335227	3.91708782759371	8.96251027763405e-05	0.00173077093655369	MAP1B
ENSG00000182162	8485.63775235921	0.643428979692916	0.164267007530584	3.91697023867144	8.96688138094482e-05	0.00173077093655369	P2RY8
ENSG00000136826	12258.3764548051	1.27737511376847	0.326283023796592	3.91492974076641	9.04305371200801e-05	0.00174329037318729	KLF4
ENSG00000186051	7.95692446419413	0.807468070998258	0.206267005636314	3.91467393685819	9.05264594129359e-05	0.00174404881962734	TAL2
ENSG00000169508	12340.815945897	1.04012974983183	0.265828631218056	3.9127830025902	9.12385157971777e-05	0.0017522911211514	GPR183
ENSG00000158473	914.486006006015	0.799216250135281	0.204269877957266	3.91255068112628	9.13263635367513e-05	0.00175288614945228	CD1D
ENSG00000204161	100.732471586259	1.39324936774793	0.357037866818423	3.90224538411912	9.53044678492353e-05	0.00181343223546462	TMEM273
ENSG00000260196	69.8690595737337	1.18097327278259	0.30291412031088	3.89870657587886	9.67078777559774e-05	0.00183786703565228	AC124798.1
ENSG00000167414	114.125262586176	1.36568134127792	0.350493719559944	3.8964502502144	9.7612847173846e-05	0.00185050185371083	GNG8
ENSG00000127329	451.521106530937	2.71130529319743	0.696686662673522	3.89171407816658	9.953850654247e-05	0.00187962578193678	PTPRB
ENSG00000197165	8.50925667134084	0.847058598331161	0.217702059383693	3.89090760431553	9.98699594538104e-05	0.00188286941906037	SULT1A2
ENSG00000108797	3317.81656516269	0.736428214660435	0.189348710394344	3.88926976648917	0.000100546304093553	0.0018903298896249	CNTNAP1
ENSG00000100351	196.036904968071	1.30126508224773	0.335213861077112	3.88189521181043	0.000103645540465285	0.0019370619311378	GRAP2
ENSG00000229960	1.04169243780647	1.63177972108187	0.42037750720374	3.88170083584185	0.000103728435922773	0.0019370619311378	AL590483.1
ENSG00000272420	74.8626069768728	0.592155708919095	0.152559052965067	3.88148521775819	0.000103820463699481	0.00193720689681386	AL513477.2
ENSG00000112297	13844.5976907751	0.541919258894361	0.139688257143643	3.87949044519253	0.000104675512610073	0.00195079968331651	CRYBG1
ENSG00000211666	96.1909624111907	1.8326674746227	0.472519984351111	3.878497281209	0.000105103701143896	0.0019575961255351	IGLV2-14
ENSG00000272980	37.4459831069114	0.807975782397339	0.208777373281	3.87003519442627	0.000108819642700278	0.00201221684837196	Z94721.2
ENSG00000134909	102.483211550803	1.98982726665964	0.515119814716742	3.86284357505025	0.000112074777217601	0.00205759678840533	ARHGAP32
ENSG00000238423	1.11344382636886	1.34056700387935	0.347807483865983	3.85433628103268	0.000116044005177645	0.00211035779327487	SNORD42B
ENSG00000166086	750.591231752989	1.42084104804916	0.368964075218706	3.85089265725112	0.000117688077001131	0.00213270721549668	JAM3
ENSG00000114268	92.1514933581933	0.610840963907267	0.158691171734526	3.8492435163888	0.000118483173188681	0.00214333557132693	PFKFB4
ENSG00000257703	8.57339825149487	1.1816860574469	0.307746829911081	3.83979928497827	0.000123134938856365	0.00221547870635158	AC068643.1
ENSG00000161642	275.759668788519	0.888701113987535	0.231472404153014	3.83933936850658	0.000123365810668281	0.00221734758825058	ZNF385A
ENSG00000150556	4.402756293223	1.9935977025054	0.519688921343671	3.83613662063623	0.000124984897792897	0.00223991829910817	LYPD6B
ENSG00000114013	940.956062973916	0.836755473662057	0.218149506706614	3.8356972990427	0.00012520854420324	0.00224262253054321	CD86
ENSG00000205869	16.4046093221567	1.09127257396733	0.284927818848593	3.8299965878278	0.00012814503587648	0.00228738878296141	KRTAP5-1
ENSG00000181481	1737.66631021969	0.53006025194883	0.138447244836818	3.82860816460154	0.000128869991679915	0.00229752313101989	RNF135
ENSG00000270322	5.80680798666622	0.810060867328598	0.211844285100641	3.82385046140736	0.000131383617957624	0.00233289171863119	AC091167.3
ENSG00000179088	653.890385537694	0.652757654152696	0.171076334856854	3.81559293223626	0.000135856312477223	0.00239849417646644	C12orf42
ENSG00000261052	13.2190654631441	0.66200522112781	0.173693165666565	3.81134869980232	0.000138210640263016	0.00242892986665191	SULT1A3
ENSG00000165795	407.511579456609	0.582994063310177	0.153056234320313	3.8090187302668	0.000139519389899465	0.00244774342268129	NDRG2
ENSG00000197721	2.50392302829637	1.91764909602904	0.503968329937704	3.80509842010526	0.000141747816649671	0.00247837575055366	CR1L
ENSG00000161835	5955.72305649444	1.22248689006694	0.322116221063257	3.79517332604889	0.000147540346150213	0.00255832546305012	TAMALIN
ENSG00000138670	9718.37814766848	0.822936544802714	0.217182855066874	3.78914138756173	0.000151168862822946	0.00260614104950632	RASGEF1B
ENSG00000163564	3323.04983524804	0.805196323865493	0.213096724384701	3.7785485731441	0.000157745086406865	0.00270288620816654	PYHIN1
ENSG00000100228	97.4093036483059	0.999848404429743	0.264701248746731	3.77727120353108	0.000158556048667921	0.00271527233343814	RAB36
ENSG00000237892	149.887537911508	0.878350498689974	0.232564842255264	3.77679829062853	0.000158857280309698	0.00271892041396249	KLF7-IT1
ENSG00000252821	8.73474753723202	0.613733111560691	0.162889263147276	3.76779352857521	0.000164696831626853	0.00280175487577139	RNU6-388P
ENSG00000079931	61.3133937688736	1.53157239669826	0.406626568033335	3.76653302342189	0.000165530197742821	0.00281127732530163	MOXD1
ENSG00000133131	575.035920118385	0.558343771319426	0.148295605555333	3.76507293812624	0.000166500472403599	0.00282464340222396	MORC4
ENSG00000253439	95.4051750233447	0.642858347731052	0.170818164667213	3.76340741620462	0.000167613798405911	0.00283884359113308	CDC42P5
ENSG00000170873	24898.2392047758	0.566883711968763	0.150717208963412	3.76124077580536	0.000169072582041964	0.0028557053925718	MTSS1
ENSG00000255153	71.6359552570156	0.86660197465607	0.230465319662159	3.76022724775436	0.000169759075693829	0.00286286149382314	TOLLIP-AS1
ENSG00000230534	12.8940798576919	0.644291040546567	0.171942835343352	3.74712350915922	0.000178874023953452	0.00300151975414544	AL392046.1
ENSG00000231700	20.2234193496231	0.865796670903038	0.231237148049244	3.74419369122586	0.000180974007887694	0.00302522982274304	AL356276.2
ENSG00000214595	4131.64405013486	1.38086769869274	0.368890519360597	3.74329950546361	0.000181619529444334	0.00303273130829989	EML6
ENSG00000177303	73.5668672762883	0.542058688598651	0.14500395884722	3.73823372070674	0.000185317630484827	0.00308279328639762	CASKIN2
ENSG00000172005	48.7402712228468	1.17528655130776	0.314517681722655	3.73679007447392	0.000186384404845913	0.00309719637702171	MAL
ENSG00000111817	513.898996160009	0.858984721217298	0.230371300365511	3.7286967597718	0.000192472595221368	0.00318312789848383	DSE
ENSG00000134250	9670.42138170131	0.522933913637825	0.140540209630189	3.72088468498695	0.000198526081110754	0.00325651188440295	NOTCH2
