neurodevelopmental disorder framework	2
neuron subtypes	2
next-generation sequencing	2
ngfi-a-binding protein	2
nkcc2 signaling	2
nmr-based structural	2
non-human primates	2
non-receptor tyrosine	2
non-receptor tyrosine kinase	2
non-shared gene-regulatory	2
non-shared gene-regulatory mechanism	2
nonsense variant	2
normal control	2
normal control cells	2
normal human	2
normal human breast	2
normal human breast epithelial	2
normal population	2
normal tissue	2
normal tubular	2
normal tubular function	2
nsclc cells	2
nuclear magnetic	2
nuclear magnetic resonance	2
nucleotide variants	2
number affected	2
number variants	2
number variation	2
number variations	2
offered optional therapeutic targets	2
oncogenic function	2
oncogenic process	2
opposite bidirectional transcription	2
opposite bidirectional transcription regulations	2
optional therapeutic targets	2
opto-crispr-kdm1a system	2
opto-crispr-p300 activation	2
opto-crispr-p300 activation system	2
opto-crispr-p300 activation system induced	2
ospedale pediatrico	2
ospedale pediatrico bambino	2
osteogenic differentiation	2
osteogenic transcription	2
osteogenic transcription factor	2
otud5 deficiency	2
otud5 deletion markedly exacerbated steatosis	2
otud5 overexpression	2
otud5-interacting partner	2
otud5-mediated protection	2
ovarian tumor domain-containing	2
ovarian tumor domain-containing protein	2
ovarian tumor protease	2
ovarian tumor protease deubiquitinase	2
overexpression arrested	2
overexpression group	2
overexpression increased	2
overexpression inhibited	2
overexpression partially	2
overexpression partially rescued	2
overexpression plasmids	2
overlap broadly	2
overlap broadly characterized	2
overlapping binding	2
overlapping binding sites	2
overlapping clinical	2
overlapping clinical features	2
overlapping clinical features characterized	2
overlapping duplications	2
overlapping duplications reported	2
oxygen biology	2
oxygen biology research	2
oxygen biology research center	2
oxygen consumption	2
paired human	2
palpebral fissure	2
paoa-induced lipid	2
paoa-induced lipid accumulation	2
papillary thyroid cancer proliferation	2
para-cancer tissues	2
parental genes	2
patent application	2
pathogenic genomic imbalances	2
pathogenic variants compared	2
pathogenicity remains	2
pathogenicity remains unclear	2
pathway activation	2
pathway activity	2
pathways including	2
pathways including immune	2
patient survival	2
pcr-based assay	2
pediatric diseases	2
pediatrico bambino	2
performed targeted	2
performed targeted enrichment	2
pericentromeric regions	2
peripheral blood	2
peripheral blood samples	2
pfdn5 correlated	2
pfdn5 promoter	2
pfdn5 transcription	2
phenotypic overlap	2
phenotypic overlap broadly	2
phenotypic overlap broadly characterized	2
phenotypic traits	2
phenotypical spectrum	2
phenotypically examined	2
phosphorylation level	2
pluripotency factor	2
pluripotency factor expression	2
pluripotency factors	2
plxnb3 binds	2
plxnb3-met-src signaling	2
polyubiquitin chains	2
population variant	2
positive correlation	2
positively correlates	2
potential conflicts	2
potential implications	2
potential layer	2
potential therapeutic	2
potential therapeutic target	2
potential tumor	2
potential tumor suppressor	2
precise mechanisms	2
precise understanding	2
prefoldin subunit	2
present detailed clinical characteristics	2
presentation significantly	2
presentation significantly overlapping	2
previous studies based	2
previously discarded genetic	2
previously discarded genetic variants	2
previously discarded genetic variants found	2
previously reported regions	2
previously reported repeated cocaine exposure	2
primary hepatocytes	2
processing mechanisms	2
progenitor cells	2
progenitor cells remains	2
progenitor cells remains unclear	2
promising drugs	2
promoted apoptosis	2
promotes cancer	2
promotes kidney	2
promotes kidney aging	2
promotes proliferation	2
promotes tspyl2	2
promotes tspyl2 expression	2
promotes tumor	2
promotes tumor growth	2
promoting effect	2
pronounced effect	2
prospective capacity	2
proteasomal degradation	2
proteasome degradation	2
protect normal	2
protein accumulation	2
protein atlas	2
protein expression	2
protein family	2
protein inhibited	2
protein interaction	2
protein interactions	2
protein involved	2
protein isoform	2
protein level	2
protein overexpression	2
protein overexpression increased	2
protein polyubiquitination	2
protein stability	2
protein x-linked	2
proteins showed	2
proviral functions	2
publishing group	2
publishing group limited	2
pulmonary arterial	2
pulmonary arterial hypertension	2
pulmonary artery	2
pulmonary artery smooth	2
pulmonary artery smooth muscle	2
pulmonary artery smooth muscle cells	2
pulmonary vascular	2
pulmonary vascular remodeling	2
putative tumor	2
putative tumor suppressor	2
putative tumor suppressor protein	2
putative tumor suppressor protein involved	2
quantitative real-time	2
quantitative real-time polymerase	2
quantitative real-time polymerase chain	2
quantitative real-time polymerase chain reaction	2
quantitative reverse	2
quantitative reverse transcription	2
quantitative reverse transcription polymerase	2
quantitative reverse transcription polymerase chain	2
radiation oncology	2
random insertion	2
re-evaluated trio-based	2
readthrough precursor	2
real-time polymerase	2
real-time polymerase chain	2
real-time polymerase chain reaction	2
real-time quantitative	2
receptor tyrosine	2
receptor tyrosine kinase	2
recessive disorders	2
recruits nanog	2
reduced airway	2
reduced airway inflammation	2
reduced polyubiquitination	2
reduced protein	2
reduced protein polyubiquitination	2
regional genetics	2
regional genetics laboratories	2
regularly interspaced short	2
regularly interspaced short palindromic	2
regularly interspaced short palindromic repeats	2
regulate human	2
regulated independently	2
regulates renal	2
regulates renal sodium	2
regulates renal sodium excretion	2
regulating osteogenic	2
regulating osteogenic differentiation	2
regulating sirt1	2
regulators expressed	2
regulatory effects	2
regulatory function	2
regulatory mechanism involved	2
regulatory mechanism involved remain	2
regulatory mechanism involved remain unclear	2
relieved airway	2
relieved airway inflammation	2
remain unclear	2
remain undiagnosed	2
remain viable	2
remained undiagnosed	2
remaining cases	2
remains challenging	2
remains difficult	2
remains elusive	2
renal sodium	2
renal sodium excretion	2
renal tubule	2
renal tubule cells	2
renal tubule cells plays	2
renal tubule cells promotes	2
renal tubule cells promotes kidney	2
renders cells	2
repeated cocaine exposure	2
repeated cocaine exposure induced	2
repeated cocaine exposure induced transcription	2
repeated cocaine exposure model	2
repeated exposure	2
replication complexes	2
reported regions	2
reported repeated cocaine exposure	2
reported repeated cocaine exposure induced	2
represent intriguing targets	2
repress airway	2
repress airway smooth	2
repress airway smooth muscle	2
repressing sirt1	2
repressive trimethylation	2
reproductive health	2
respective promoters	2
respiratory medicine	2
restored polyubiquitination	2
restrained all-trans	2
restrained all-trans retinoic	2
restriction enzyme	2
resultant downregulation	2
retinal detachment	2
rett-like phenotypes	2
revealed significantly differentially expressed mrnas	2
reverse transcription	2
reverse transcription polymerase	2
reverse transcription polymerase chain	2
reverse transcription polymerase chain reaction	2
reward behavior	2
rhogdiβ protein	2
ripple effects	2
rtt-like clinical presentations	2
rtt-like phenotypes	2
salt-sensitive hypertension	2
scleroderma cohort	2
scleroderma cohort study	2
secondary sequencing	2
self-renewal mediated	2
serologic subgroups	2
setd5 variant	2
severe disease	2
severe disease features	2
sex-dependent effects	2
sex-specific chimeric	2
sex-specific developmental	2
sex-specific phenotypes	2
sex-specific regulation	2
shanghai fourth	2
shanghai fourth people	2
sheds light	2
short palindromic	2
short palindromic repeats	2
short stature accompanied	2
short stature caused	2
short-stature patient	2
short-stature patients	2
showed bidirectional expression	2
showed bidirectional expression patterns	2
showed bidirectional regulation	2
showed higher	2
showed higher incidences	2
signal pathway	2
signal transduction	2
signal-regulated kinase	2
signaling modules	2
signaling pathway activation	2
significance statement	2
significance statement substance	2
significant effect	2
significant functions	2
significantly differentially expressed mrnas	2
significantly lower	2
significantly overlapping	2
silencing caused	2
silencing caused opposite	2
silencing caused opposite results	2
silencing decreased	2
silencing experiments	2
silencing suppressed	2
silencing-induced growth	2
silencing-induced growth inhibition	2
similar bidirectional expression	2
simple assay	2
simple steatosis	2
simultaneously regulates	2
single nucleotide	2
single nucleotide variants	2
single-cell levels	2
sites remain	2
sites remain viable	2
sites showed	2
sites showed bidirectional	2
sites showed bidirectional regulation	2
skeletal deformities	2
skewed x-chromosome	2
skewed x-chromosome inactivation	2
skewed x-inactivation	2
slower infection	2
slower infection spread	2
small hands	2
small interfering	2
small proportion	2
small vesicles	2
smc1a downregulation	2
smc1a knockdown significantly downregulated	2
smc1a overexpression	2
smc1a overexpression group	2
smc1a promotes	2
smc1a promotes tumor	2
smc1a promotes tumor growth	2
smc1a remain	2
sodium excretion	2
somatic cancers	2
south australian clinical genetics	2
south australian clinical genetics service	2
south australian myositis	2
south australian myositis database	2
sparse lateral	2
sparse lateral eyebrow	2
specific clinical	2
specific clinical findings	2
specific demethylase	2
specific immune	2
specific immune response	2
specific kdm6a	2
specific kdm6a deficiency	2
specific mechanism	2
specific regulation	2
specific treatments	2
spectrum disorder	2
speech development	2
spiny neuron	2
spiny neuron subtypes	2
splicing provide	2
sporadic female	2
sporadic female patient	2
sporadic intellectual	2
sporadic intellectual disability	2
sporadic patients	2
sporadic patients corroborates	2
sporadic patients corroborates previous	2
sporadic patients corroborates previous estimates	2
spreading infection	2
srcap variant	2
state university	2
state university college	2
statement substance	2
stature accompanied	2
stature caused	2
step-by-step genetic	2
step-by-step genetic analysis	2
stimulatory effect	2
stmn1 signaling	2
stmn1 signaling pathway	2
stmn1 signaling pathway activation	2
striking sex-dependent	2
striking sex-dependent effects	2
strongly skewed x-inactivation	2
structural genomics	2
structural genomics consortium	2
studies based	2
studies demonstrate exposure	2
study group	2
study sheds light	2
sub-microscopic duplications	2
subsequent proteasomal degradation	2
subsequent recruitment	2
subsequently focal	2
subsequently focal adhesion	2
subsequently focal adhesion kinase	2
substantial prevalence	2
subtype-specific bidirectional	2
subtype-specific bidirectional expression	2
suppress interferon	2
suppresses papillary	2
suppresses papillary thyroid	2
suppresses papillary thyroid cancer	2
suppresses papillary thyroid cancer proliferation	2
suppressor protein	2
suppressor protein involved	2
surface antigen	2
surface antigen analysis	2
surveillance pathways	2
synaptic signaling	2
syndrome comprise	2
syndrome comprise hemizygous	2
syndrome comprise hemizygous mutations	2
syndrome comprise hemizygous mutations affecting	2
syndrome samples	2
syndrome-like phenotypes	2
system abnormalities	2
system induced	2
systematic screening	2
systems medicine	2
systems mimic	2
systems mimic cocaine	2
systems mimic cocaine induced	2
systems mimic cocaine induced bidirectional	2
systolic pressure	2
t-cell inflammatory	2
t-cell inflammatory microenvironment	2
tak243 resistance	2
tak243 treatment promoted apoptosis	2
tak243-binding mutation	2
target enrichment	2
target genes	2
target switch	2
targeted enrichment	2
targeting otud5	2
targets osteopontin	2
targets regulating	2
targets regulating osteogenic	2
targets regulating osteogenic differentiation	2
tested negative	2
tested tumor	2
testis-specific protein	2
therapeutic targets	2
thirteen pathogenic variants	2
thoracic surgery	2
thoracic tumor	2
thoracic tumor research	2
thoracic tumor research institute	2
thyroid cancer cells	2
thyroid cancer proliferation	2
thyroid cancer remains	2
thyroid cancer remains elusive	2
tissue correlated	2
tissue-specific manner	2
tolerance compared	2
tools combined	2
transcript displayed	2
transcript displayed higher	2
transcript displayed higher counts	2
transcript exhibits	2
transcript exhibits evolutionary	2
transcript exhibits evolutionary conservation	2
transcript levels	2
transcription activity	2
transcription factor early	2
transcription factor early growth	2
transcription factor early growth response	2
transcription factors	2
transcription polymerase	2
transcription polymerase chain	2
transcription polymerase chain reaction	2
transcription regulations	2
transcription start	2
transcriptional activation	2
transcriptional activity	2
transcriptional control	2
transcriptional regulator	2
transcriptome sequencing	2
transcriptome sequencing technology	2
transcriptomic patterns	2
transcriptomic profiles	2
transcripts consistent	2
transfecting cells	2
transfusion medicine	2
transgenic mouse	2
transgenic overexpression	2
translational medicine	2
treatment development	2
treatment development based	2
treatment promoted apoptosis	2
tspyl2 accumulates	2
tspyl2 accumulation	2
tspyl2 expression inhibited	2
tspyl2 increased	2
tspyl2 overexpression	2
tspyl2 overexpression arrested	2
tspyl2 overexpression reversed	2
tspyl2 promoted proliferation	2
tspyl2 protein	2
tspyl2 protein stability	2
tspyl2 silencing	2
tspyl2 silencing suppressed	2
tubular function	2
tubule cells	2
tubule cells plays	2
tubule cells promotes	2
tubule cells promotes kidney	2
tubule cells promotes kidney aging	2
tumor cells	2
tumor domain-containing	2
tumor domain-containing protein	2
tumor immune	2
tumor immune single-cell	2
tumor progression	2
tumor protease	2
tumor protease deubiquitinase	2
tumor repressor	2
tumor research	2
tumor research institute	2
tumor suppressor protein	2
tumor suppressor protein involved	2
tumor tissues	2
tumor xenograft	2
tumor xenograft experiments	2
tumor-suppressing effects	2
tumorigenic ability	2
tumorigenic activity	2
typical clinical	2
typical clinical manifestations	2
tyrosine kinase	2
uba1b protein	2
uba1b protein isoform	2
uba1c protein	2
uba1c protein isoform	2
uba1m41l cells	2
uba1m41l cells contained	2
uba1m41l cells restored	2
uba1m41l cells restored polyubiquitination	2
uba1m41l expression	2
uba1wt cells	2
ubiquitination levels	2
unaffected female	2
unaffected individuals	2
underlying mechanisms regulating	2
underlying molecular	2
underlying molecular mechanisms	2
understanding short	2
understanding short stature	2
unexplained intellectual	2
unexplained intellectual disability	2
unfavorable clinical	2
unfavorable clinical presentation	2
unique chimeric transcript	2
unique chimeric transcript exhibits	2
unique chimeric transcript exhibits evolutionary	2
university cancer	2
university cancer center	2
unlimited self-renewal	2
unsolved neurodevelopmental	2
unsolved neurodevelopmental disease	2
unsolved neurodevelopmental disease cases	2
unstressed conditions	2
unstressed conditions tspyl2	2
urogenital deformities	2
uty-expressing female	2
uty-overexpressing transgenic	2
uty-overexpressing transgenic mouse	2
vaccine candidates	2
variant detected	2
variants compared	2
variants found	2
variants showed	2
variants showed higher	2
variants showed higher incidences	2
vascular endothelial	2
vascular endothelial growth	2
vascular endothelial growth factor	2
vascular remodeling	2
vascular surgery	2
vdac2 overexpression	2
vdac2-maintained mitochondrial	2
vdac2-maintained mitochondrial homeostasis	2
ventricular systolic	2
ventricular systolic pressure	2
vexas syndrome	2
vexas syndrome comprise	2
vexas syndrome comprise hemizygous	2
vexas syndrome comprise hemizygous mutations	2
vexas syndrome samples	2
viable mash-treatment	2
viable mash-treatment strategy	2
viral replication	2
viral replication complexes	2
vitro growth	2
voltage-dependent anion	2
voltage-dependent anion channel	2
water reabsorption	2
with-no-lysine kinase	2
wound healing	2
wound scratchy	2
x-chromosomal defects	2
x-chromosomal protein	2
x-chromosome inactivation	2
x-linked defects	2
x-linked disorders	2
x-linked histone	2
x-linked histone demethylases	2
x-linked histone demethylases kdm5c	2
x-linked intellectual	2
x-linked intellectual disability	2
x-linked variants	2
xdrop long-dna	2
xdrop long-dna technology	2
y-encoded protein	2
y-linked homologue	2
yat-sen university cancer	2
yat-sen university cancer center	2
β-catenin pathway activity	2
β-catenin signaling pathway	2
